Category,project,snapshot_id,FileId,total_debt,total_effort,bug_inducing,bug_fixing,inducing_loc,fixing_loc,total_loc,sonar_loc,is_inducing,is_debt,ERROR,CODE_SMELL,is_erroneous,is_smelly,MAJOR,CRITICAL,MINOR,BLOCKER,wcag2_a,pitfall,based_on_misra,es2015,clumsy,html5,user_experience,bad_practice,unused,cwe,python3,suspicious,finding,psr2,duplicate,obsolete,error_handling,lock_in,accessibility,brain_overload,convention,unpredictable,design,api_design,redundant,confusing
Assembly,BBN-Q/pyqgl2,10,1047,44,279,1,0,2,0,164,2508,1,1,0,44,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,24,40,390,4,4,156,124,466,3696,1,1,10,30,1,1,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1557,40,156,2,0,108,0,114,3040,1,1,0,40,0,1,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,24,0,4,0,0,0
Assembly,BBN-Q/pyqgl2,10,540,0,0,0,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,29,20,160,0,0,0,0,534,1926,0,1,0,20,0,1,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1054,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,543,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1055,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1056,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,34,0,0,3,1,11,1,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1057,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,36,175,1245,26,20,2392,751,3813,99584,1,1,19,156,1,1,10,0,0,0,0,0,0,0,2,0,0,0,45,10,0,0,0,0,0,0,54,0,0,29,18,0,8,0,0,0
Assembly,BBN-Q/pyqgl2,10,1058,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1060,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1061,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1062,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1063,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1064,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1065,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1066,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,45,99,527,16,11,818,336,2645,23849,1,1,8,91,1,1,0,0,10,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,12,47,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1573,20,100,4,1,70,14,74,800,1,1,10,10,1,1,0,0,5,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1574,32,124,2,0,60,0,60,1472,1,1,0,32,0,1,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,16,0,4,0,0,0
Assembly,BBN-Q/pyqgl2,10,1578,20,200,3,2,32,10,40,360,1,1,5,15,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1579,16,56,1,0,32,0,32,368,1,1,0,16,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1078,36,360,10,4,209,93,304,1864,1,1,0,36,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,572,0,0,7,1,733,152,689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,574,19,115,11,3,200,21,236,394,1,1,0,19,0,1,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,575,74,510,30,9,687,298,736,4514,1,1,3,71,1,1,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,576,0,0,6,1,449,88,537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1089,378,946,33,16,2031,854,2947,240894,1,1,0,378,0,1,0,0,6,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,0,348,0,12,0,0,0
Assembly,BBN-Q/pyqgl2,10,1605,90,855,0,0,0,0,454,14850,0,1,60,30,1,1,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,10,0
Assembly,BBN-Q/pyqgl2,10,584,48,187,2,3,1115,62,1228,18384,1,1,0,48,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,587,61,225,20,8,376,73,422,1912,1,1,1,60,1,1,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1611,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,589,24,110,13,7,142,31,190,672,1,1,1,23,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,590,48,228,13,7,192,87,386,2026,1,1,4,44,1,1,5,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,591,0,0,5,1,529,151,680,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,592,0,0,5,1,536,136,672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,593,0,0,5,1,461,141,602,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,594,0,0,5,1,558,77,635,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,595,0,0,6,1,592,103,695,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1104,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1105,124,582,17,12,967,544,1769,29094,1,1,0,124,0,1,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,0,0,6,100,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1110,18,54,6,4,111,52,168,762,1,1,0,18,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,87,0,0,2,1,5,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,88,0,0,3,1,25,10,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,89,20,100,3,1,57,13,122,452,1,1,0,20,0,1,0,0,10,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1618,25,142,10,7,291,168,386,3900,1,1,0,25,0,1,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,10,6,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,91,256,2869,28,22,2510,794,4187,252393,1,1,14,242,1,1,0,0,10,0,0,0,0,0,7,0,0,0,55,38,0,0,0,0,0,0,3,0,0,64,25,0,20,0,0,30
Assembly,BBN-Q/pyqgl2,10,1123,104,338,9,4,295,99,492,9274,1,1,3,101,1,1,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,612,24,120,0,0,0,0,86,432,0,1,0,24,0,1,0,0,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,101,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,102,263,1765,44,26,2670,468,3373,134685,1,1,4,259,1,1,4,1,5,0,0,0,0,0,0,0,0,0,41,7,0,0,0,0,0,0,11,0,0,25,169,0,8,0,0,0
Assembly,BBN-Q/pyqgl2,10,106,180,1708,1,4,924,68,1024,126342,1,1,10,170,1,1,10,0,0,0,0,0,0,0,10,0,0,0,10,30,0,0,0,0,0,0,0,0,0,20,10,0,80,0,20,0
Assembly,BBN-Q/pyqgl2,10,1130,35,100,7,4,90,22,154,840,1,1,0,35,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1144,14,35,1,1,9,7,16,98,1,1,0,14,0,1,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1658,4,20,1,1,7,19,119,288,1,1,0,4,0,1,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,125,3,25,9,3,202,63,326,103,1,1,2,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1157,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1163,42,166,7,3,550,285,578,6024,1,1,0,42,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,26,0,6,0,0,0
Assembly,BBN-Q/pyqgl2,10,1170,38,136,9,5,366,179,390,3880,1,1,0,38,0,1,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,24,0,6,0,0,0
Assembly,BBN-Q/pyqgl2,10,164,0,0,3,1,41,12,84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,165,24,210,3,1,40,12,86,450,1,1,2,22,1,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,166,0,0,2,1,12,2,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1188,0,0,6,2,48,15,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,168,79,665,3,1,73,17,156,2592,1,1,0,79,0,1,0,0,10,0,0,0,0,0,0,0,0,0,21,0,0,4,0,0,0,0,0,0,0,0,54,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1189,92,358,8,4,240,109,335,14548,1,1,0,92,0,1,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,0,72,0,6,0,0,0
Assembly,BBN-Q/pyqgl2,10,185,0,0,3,1,39,6,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1210,0,0,1,2,21,19,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,187,123,613,18,6,709,28,1799,6219,1,1,7,116,1,1,9,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,84,0,7,0,0,0
Assembly,BBN-Q/pyqgl2,10,188,58,258,7,3,63,124,221,2052,1,1,0,58,0,1,7,0,2,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,189,409,2076,13,3,319,37,1160,57349,1,1,2,407,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,354,0,7,0,0,0
Assembly,BBN-Q/pyqgl2,10,190,291,1060,18,5,594,31,661,21938,1,1,0,291,0,1,9,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,191,539,2282,15,2,261,10,2041,119688,1,1,30,509,1,1,6,0,3,0,0,0,0,0,0,0,0,0,40,2,0,0,0,0,0,0,0,0,0,32,431,0,4,0,0,0
Assembly,BBN-Q/pyqgl2,10,192,272,674,18,5,386,56,618,19570,1,1,5,267,1,1,9,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,193,670,2897,17,4,1505,112,1681,136190,1,1,25,645,1,1,9,0,0,0,0,0,0,0,0,0,0,0,129,20,0,0,0,0,0,0,0,0,0,2,494,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,194,463,2293,25,6,1754,404,1816,76734,1,1,43,420,1,1,9,0,0,0,0,0,0,0,0,0,0,0,78,35,0,0,0,0,0,0,0,0,0,0,335,0,7,0,0,0
Assembly,BBN-Q/pyqgl2,10,195,141,522,16,5,154,17,451,8790,1,1,0,141,0,1,9,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,196,280,1084,18,6,413,35,790,31322,1,1,8,272,1,1,9,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,197,8,40,1,0,20,0,49,0,1,1,0,8,0,1,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,198,38,98,24,6,331,66,458,821,1,1,0,38,0,1,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,199,212,2084,3,4,507,566,1749,118932,1,1,0,212,0,1,0,0,4,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0
Assembly,BBN-Q/pyqgl2,10,1215,21,315,0,0,0,0,144,945,0,1,0,21,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Assembly,BBN-Q/pyqgl2,10,1217,14,122,8,2,340,73,949,860,1,1,0,14,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,723,88,453,7,2,624,39,971,15555,1,1,0,88,0,1,0,0,8,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,5,0,0,16,55,0,0,0,3,0
Assembly,BBN-Q/pyqgl2,10,1239,0,0,1,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1240,70,315,2,1,49,4,96,2100,1,1,0,70,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,63,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1241,0,0,1,1,22,22,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1242,0,0,1,1,49,49,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1243,0,0,1,1,24,24,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1244,0,0,1,1,33,33,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1245,0,0,1,1,49,49,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1246,0,0,1,1,61,61,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1247,0,0,1,1,69,69,207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1248,0,0,1,1,39,39,117,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1249,0,0,1,1,47,47,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1250,0,0,1,1,53,53,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1251,0,0,1,1,53,53,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1252,0,0,1,1,90,90,270,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1253,0,0,1,1,513,513,1537,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1254,0,0,1,1,189,189,567,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1255,0,0,1,1,73,73,219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1256,0,0,1,1,47,47,141,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1257,0,0,1,1,49,49,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1258,0,0,1,1,76,76,228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,235,137,799,14,4,736,192,932,12808,1,1,2,135,1,1,2,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1259,0,0,1,0,31,0,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1260,0,0,1,1,75,75,225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1263,0,0,1,1,75,75,225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1264,0,0,1,0,18,0,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1265,21,210,1,0,34,0,76,546,1,1,21,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1266,35,350,1,0,31,0,70,770,1,1,35,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1267,42,420,1,0,31,0,70,924,1,1,42,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,756,96,544,0,0,0,0,1284,31488,0,1,16,80,1,1,8,0,0,0,0,0,0,0,0,0,0,0,56,0,0,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1268,21,175,1,0,24,0,52,336,1,1,14,7,1,1,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1269,28,245,1,0,27,0,60,532,1,1,14,14,1,1,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1271,0,0,1,1,64,64,192,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1272,0,0,1,1,406,406,1218,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,1273,0,0,1,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,251,0,0,3,1,81,10,168,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assembly,BBN-Q/pyqgl2,10,253,28,294,38,11,2232,1552,7741,17088,1,1,2,26,1,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,6,3,0,6,0,1,4
