Category,Severity,Frequency,Total,Percentage
ToolKit,Minor,3.8501026694045176e-06,0.00693457085986089,0.056
ToolKit,Minor,3.843578021722039e-06,0.00693457085986089,0.055
ToolKit,Minor,6.83371298405467e-06,0.00693457085986089,0.099
ToolKit,Minor,5.720436721513148e-06,0.00693457085986089,0.082
ToolKit,Minor,5.298688065214622e-06,0.00693457085986089,0.076
ToolKit,Minor,5.480351550661683e-06,0.00693457085986089,0.079
ToolKit,Minor,2.1477912579090963e-06,0.00693457085986089,0.031
ToolKit,Minor,2.112836911831887e-06,0.00693457085986089,0.03
ToolKit,Minor,3.880597014925373e-05,0.00693457085986089,0.56
ToolKit,Minor,6.027419651431257e-06,0.00693457085986089,0.087
ToolKit,Minor,2.4009603841536613e-06,0.00693457085986089,0.035
ToolKit,Minor,1.346285288208612e-06,0.00693457085986089,0.019
ToolKit,Minor,2.2994069950381216e-06,0.00693457085986089,0.033
ToolKit,Minor,2.3880249286504748e-06,0.00693457085986089,0.034
ToolKit,Minor,2.7364237547643093e-06,0.00693457085986089,0.039
ToolKit,Minor,2.98336930303415e-06,0.00693457085986089,0.043
ToolKit,Minor,5.756500047970834e-07,0.00693457085986089,0.008
ToolKit,Minor,5.051780752715332e-07,0.00693457085986089,0.007
ToolKit,Minor,4.6058186842711293e-07,0.00693457085986089,0.007
ToolKit,Minor,7.980963620482862e-07,0.00693457085986089,0.012
ToolKit,Minor,2.647897967343596e-06,0.00693457085986089,0.038
ToolKit,Minor,7.715403392479287e-07,0.00693457085986089,0.011
ToolKit,Minor,8.079144589240537e-06,0.00693457085986089,0.117
ToolKit,Minor,7.832744405182568e-06,0.00693457085986089,0.113
ToolKit,Minor,8.15996815622183e-06,0.00693457085986089,0.118
ToolKit,Minor,8.095618637295438e-06,0.00693457085986089,0.117
ToolKit,Minor,8.021966800177005e-06,0.00693457085986089,0.116
ToolKit,Minor,7.279885982630807e-06,0.00693457085986089,0.105
ToolKit,Minor,7.111299400835199e-06,0.00693457085986089,0.103
ToolKit,Minor,7.929559496710609e-06,0.00693457085986089,0.114
ToolKit,Minor,7.88969362104582e-06,0.00693457085986089,0.114
ToolKit,Minor,8.298912425631892e-06,0.00693457085986089,0.12
ToolKit,Minor,1.1961925953929456e-06,0.00693457085986089,0.017
ToolKit,Minor,1.2486590310545694e-06,0.00693457085986089,0.018
ToolKit,Minor,1.1895391396749184e-06,0.00693457085986089,0.017
ToolKit,Minor,1.8213732965912952e-06,0.00693457085986089,0.026
ToolKit,Minor,1.1734334663224594e-06,0.00693457085986089,0.017
ToolKit,Minor,1.1350344278702956e-06,0.00693457085986089,0.016
ToolKit,Minor,1.1304561131815617e-06,0.00693457085986089,0.016
ToolKit,Minor,1.137411162984329e-06,0.00693457085986089,0.016
ToolKit,Minor,1.1319993189084877e-06,0.00693457085986089,0.016
ToolKit,Minor,1.145374449339207e-06,0.00693457085986089,0.017
ToolKit,Minor,1.632208922742111e-05,0.00693457085986089,0.235
ToolKit,Minor,1.5641293013555786e-05,0.00693457085986089,0.226
ToolKit,Minor,1.2417218543046358e-05,0.00693457085986089,0.179
ToolKit,Minor,1.1415525114155251e-05,0.00693457085986089,0.165
ToolKit,Minor,2.103246701951181e-06,0.00693457085986089,0.03
ToolKit,Minor,5.07825208028277e-07,0.00693457085986089,0.007
ToolKit,Minor,4.95645101162436e-07,0.00693457085986089,0.007
ToolKit,Minor,4.244789907686664e-07,0.00693457085986089,0.006
ToolKit,Minor,4.244789907686664e-07,0.00693457085986089,0.006
ToolKit,Minor,1.1263073209975864e-05,0.00693457085986089,0.162
ToolKit,Minor,1.0832383124287343e-05,0.00693457085986089,0.156
ToolKit,Minor,1.6228893058161352e-05,0.00693457085986089,0.234
ToolKit,Minor,7.920184190330008e-06,0.00693457085986089,0.114
ToolKit,Minor,8.57179193691975e-06,0.00693457085986089,0.124
ToolKit,Minor,6.481139735734849e-06,0.00693457085986089,0.093
ToolKit,Minor,5.637179274168665e-06,0.00693457085986089,0.081
ToolKit,Minor,4.168777926205721e-06,0.00693457085986089,0.06
ToolKit,Minor,2.060716023719262e-06,0.00693457085986089,0.03
ToolKit,Minor,2.8210699880712515e-06,0.00693457085986089,0.041
ToolKit,Minor,4.665785699523401e-07,0.00693457085986089,0.007
ToolKit,Minor,3.6131033223132024e-07,0.00693457085986089,0.005
ToolKit,Minor,3.6287881904247005e-07,0.00693457085986089,0.005
ToolKit,Minor,4.195799750159197e-07,0.00693457085986089,0.006
ToolKit,Minor,1.0752994709026464e-07,0.00693457085986089,0.002
ToolKit,Minor,2.007192439575144e-06,0.00693457085986089,0.029
ToolKit,Minor,2.0393976641300796e-06,0.00693457085986089,0.029
ToolKit,Minor,4.36945997709402e-06,0.00693457085986089,0.063
ToolKit,Minor,4.423931028476879e-06,0.00693457085986089,0.064
ToolKit,Minor,4.4240100987874504e-06,0.00693457085986089,0.064
ToolKit,Minor,4.437297120223949e-06,0.00693457085986089,0.064
ToolKit,Minor,4.522987418408855e-06,0.00693457085986089,0.065
ToolKit,Minor,4.5630778407396364e-06,0.00693457085986089,0.066
ToolKit,Minor,4.528486994807494e-06,0.00693457085986089,0.065
ToolKit,Minor,4.539248541589091e-06,0.00693457085986089,0.065
ToolKit,Minor,1.583571511998394e-06,0.00693457085986089,0.023
ToolKit,Minor,1.5491691979247608e-06,0.00693457085986089,0.022
ToolKit,Minor,1.5561605665009852e-06,0.00693457085986089,0.022
ToolKit,Minor,1.5749134819308234e-06,0.00693457085986089,0.023
ToolKit,Minor,1.5678095736272137e-06,0.00693457085986089,0.023
ToolKit,Minor,1.604765870345309e-06,0.00693457085986089,0.023
ToolKit,Minor,3.615910004017678e-06,0.00693457085986089,0.052
ToolKit,Minor,1.0048656653268458e-06,0.00693457085986089,0.014
ToolKit,Minor,1.1338823711130302e-06,0.00693457085986089,0.016
ToolKit,Minor,1.6613680648138653e-06,0.00693457085986089,0.024
ToolKit,Minor,1.524372572885875e-06,0.00693457085986089,0.022
ToolKit,Minor,1.6076315213986395e-06,0.00693457085986089,0.023
ToolKit,Minor,1.5770262128926322e-06,0.00693457085986089,0.023
ToolKit,Minor,1.4962272862762059e-06,0.00693457085986089,0.022
ToolKit,Minor,1.3808001276473008e-06,0.00693457085986089,0.02
ToolKit,Minor,1.1895321173671688e-06,0.00693457085986089,0.017
ToolKit,Minor,1.1894391208202104e-06,0.00693457085986089,0.017
ToolKit,Minor,1.0889356992395302e-06,0.00693457085986089,0.016
ToolKit,Minor,1.255580357142857e-06,0.00693457085986089,0.018
ToolKit,Minor,1.309171087990078e-06,0.00693457085986089,0.019
ToolKit,Blocker,6.791171477079796e-05,0.00693457085986089,0.979
ToolKit,Blocker,5.4024851431658565e-05,0.00693457085986089,0.779
ToolKit,Blocker,5.012531328320802e-05,0.00693457085986089,0.723
ToolKit,Blocker,8.19672131147541e-05,0.00693457085986089,1.182
ToolKit,Blocker,8.19672131147541e-05,0.00693457085986089,1.182
ToolKit,Blocker,5.797101449275362e-05,0.00693457085986089,0.836
ToolKit,Blocker,5.797101449275362e-05,0.00693457085986089,0.836
ToolKit,Blocker,5.797101449275362e-05,0.00693457085986089,0.836
ToolKit,Blocker,5.797101449275362e-05,0.00693457085986089,0.836
ToolKit,Blocker,5.291005291005291e-05,0.00693457085986089,0.763
ToolKit,Blocker,5.291005291005291e-05,0.00693457085986089,0.763
ToolKit,Blocker,5.291005291005291e-05,0.00693457085986089,0.763
ToolKit,Blocker,5.291005291005291e-05,0.00693457085986089,0.763
ToolKit,Blocker,5.291005291005291e-05,0.00693457085986089,0.763
ToolKit,Blocker,5.291005291005291e-05,0.00693457085986089,0.763
ToolKit,Blocker,5.012531328320802e-05,0.00693457085986089,0.723
ToolKit,Blocker,5.012531328320802e-05,0.00693457085986089,0.723
ToolKit,Blocker,5.012531328320802e-05,0.00693457085986089,0.723
ToolKit,Blocker,5.012531328320802e-05,0.00693457085986089,0.723
ToolKit,Blocker,5.012531328320802e-05,0.00693457085986089,0.723
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,3.264334210845721e-08,0.00693457085986089,0.0
ToolKit,Blocker,1.4827995255041518e-06,0.00693457085986089,0.021
ToolKit,Blocker,5.150391429748661e-06,0.00693457085986089,0.074
ToolKit,Blocker,1.332859427759019e-06,0.00693457085986089,0.019
ToolKit,Blocker,1.2785543811796795e-06,0.00693457085986089,0.018
ToolKit,Blocker,1.2184720360667723e-06,0.00693457085986089,0.018
ToolKit,Blocker,8.78322988640356e-07,0.00693457085986089,0.013
ToolKit,Blocker,1.063241611023689e-07,0.00693457085986089,0.002
ToolKit,Blocker,5.264044470647688e-08,0.00693457085986089,0.001
ToolKit,Blocker,3.7790752602838084e-08,0.00693457085986089,0.001
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,2.1564644334320993e-07,0.00693457085986089,0.003
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,1.359046492980525e-07,0.00693457085986089,0.002
ToolKit,Blocker,2.4734720126641766e-07,0.00693457085986089,0.004
ToolKit,Blocker,1.0409726848767488e-07,0.00693457085986089,0.002
ToolKit,Blocker,1.4933620058838463e-07,0.00693457085986089,0.002
ToolKit,Blocker,4.0851341966583604e-07,0.00693457085986089,0.006
ToolKit,Blocker,6.069557124648472e-07,0.00693457085986089,0.009
ToolKit,Blocker,5.449368554418756e-07,0.00693457085986089,0.008
ToolKit,Blocker,9.205227254047835e-07,0.00693457085986089,0.013
ToolKit,Blocker,3.7805972062027423e-05,0.00693457085986089,0.545
ToolKit,Blocker,3.7710662439512766e-05,0.00693457085986089,0.544
ToolKit,Blocker,3.2977904803781465e-05,0.00693457085986089,0.476
ToolKit,Blocker,3.629828650735752e-05,0.00693457085986089,0.523
ToolKit,Blocker,3.575830165425541e-05,0.00693457085986089,0.516
ToolKit,Blocker,3.72406766560683e-05,0.00693457085986089,0.537
ToolKit,Blocker,3.72406766560683e-05,0.00693457085986089,0.537
ToolKit,Blocker,1.6550126194712235e-07,0.00693457085986089,0.002
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,6.362739795756053e-07,0.00693457085986089,0.009
ToolKit,Blocker,6.219936971305358e-07,0.00693457085986089,0.009
ToolKit,Blocker,4.4634886627387967e-07,0.00693457085986089,0.006
ToolKit,Blocker,2.1985269869187644e-07,0.00693457085986089,0.003
ToolKit,Blocker,2.1985269869187644e-07,0.00693457085986089,0.003
ToolKit,Blocker,6.292959994290923e-06,0.00693457085986089,0.091
ToolKit,Blocker,1.788428865241885e-06,0.00693457085986089,0.026
ToolKit,Blocker,1.1832219132698337e-06,0.00693457085986089,0.017
ToolKit,Blocker,1.7384249869618126e-06,0.00693457085986089,0.025
ToolKit,Blocker,1.6875738313551217e-06,0.00693457085986089,0.024
ToolKit,Blocker,9.228923446080015e-07,0.00693457085986089,0.013
ToolKit,Blocker,8.795848359574281e-07,0.00693457085986089,0.013
ToolKit,Blocker,8.449514152936206e-07,0.00693457085986089,0.012
ToolKit,Blocker,2.7753686036426713e-06,0.00693457085986089,0.04
ToolKit,Blocker,2.6115626938269187e-06,0.00693457085986089,0.038
ToolKit,Blocker,2.8420753465752993e-06,0.00693457085986089,0.041
ToolKit,Blocker,3.7369207772795218e-06,0.00693457085986089,0.054
ToolKit,Blocker,2.464389570703337e-06,0.00693457085986089,0.036
ToolKit,Blocker,1.0086877298018417e-05,0.00693457085986089,0.145
ToolKit,Blocker,7.898894154818326e-06,0.00693457085986089,0.114
ToolKit,Blocker,7.423243660549914e-06,0.00693457085986089,0.107
ToolKit,Blocker,7.4179573912527446e-06,0.00693457085986089,0.107
ToolKit,Blocker,8.270590919461557e-06,0.00693457085986089,0.119
ToolKit,Blocker,7.570683982179775e-06,0.00693457085986089,0.109
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,2.043193102180087e-07,0.00693457085986089,0.003
ToolKit,Blocker,1.8268176835951771e-06,0.00693457085986089,0.026
ToolKit,Blocker,7.5391976139682276e-06,0.00693457085986089,0.109
ToolKit,Blocker,2.2388962846423817e-06,0.00693457085986089,0.032
ToolKit,Blocker,1.57260178228202e-06,0.00693457085986089,0.023
ToolKit,Blocker,2.0848942893442355e-06,0.00693457085986089,0.03
ToolKit,Blocker,2.031230163767932e-06,0.00693457085986089,0.029
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,1.6839269175717773e-06,0.00693457085986089,0.024
ToolKit,Blocker,1.535272894757043e-06,0.00693457085986089,0.022
ToolKit,Blocker,2.1702979573401318e-07,0.00693457085986089,0.003
ToolKit,Blocker,1.6526764168046911e-06,0.00693457085986089,0.024
ToolKit,Blocker,1.949370537993437e-07,0.00693457085986089,0.003
ToolKit,Blocker,8.651964294238388e-06,0.00693457085986089,0.125
ToolKit,Blocker,8.539458186101296e-06,0.00693457085986089,0.123
ToolKit,Blocker,8.604844468899633e-06,0.00693457085986089,0.124
ToolKit,Blocker,8.39674322180142e-06,0.00693457085986089,0.121
ToolKit,Blocker,8.33966845562956e-06,0.00693457085986089,0.12
ToolKit,Blocker,2.717140542812907e-06,0.00693457085986089,0.039
ToolKit,Blocker,2.7739111138009643e-06,0.00693457085986089,0.04
ToolKit,Blocker,3.4394776996773146e-06,0.00693457085986089,0.05
ToolKit,Blocker,2.6755270166007117e-06,0.00693457085986089,0.039
ToolKit,Blocker,2.71577803882931e-06,0.00693457085986089,0.039
ToolKit,Blocker,5.12688194300201e-07,0.00693457085986089,0.007
ToolKit,Blocker,1.153145933529873e-06,0.00693457085986089,0.017
ToolKit,Blocker,1.1118107757093942e-06,0.00693457085986089,0.016
ToolKit,Blocker,1.2268317541806652e-06,0.00693457085986089,0.018
ToolKit,Blocker,2.744873605432654e-07,0.00693457085986089,0.004
ToolKit,Blocker,3.3161696431801465e-07,0.00693457085986089,0.005
ToolKit,Blocker,3.250984900652857e-07,0.00693457085986089,0.005
ToolKit,Blocker,3.5683487466175026e-07,0.00693457085986089,0.005
ToolKit,Blocker,3.626181662241674e-07,0.00693457085986089,0.005
ToolKit,Blocker,3.618628067967275e-07,0.00693457085986089,0.005
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,1.9748795323485269e-07,0.00693457085986089,0.003
ToolKit,Blocker,1.4648804077738761e-08,0.00693457085986089,0.0
ToolKit,Blocker,1.4524398568862594e-08,0.00693457085986089,0.0
ToolKit,Blocker,1.735096604601848e-08,0.00693457085986089,0.0
ToolKit,Blocker,1.735096604601848e-08,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,4.205542905549514e-07,0.00693457085986089,0.006
ToolKit,Blocker,1.7664113517262233e-06,0.00693457085986089,0.025
ToolKit,Blocker,6.889079556343277e-08,0.00693457085986089,0.001
ToolKit,Blocker,3.583242964277556e-08,0.00693457085986089,0.001
ToolKit,Blocker,3.525948039279061e-08,0.00693457085986089,0.001
ToolKit,Blocker,4.873908800689976e-08,0.00693457085986089,0.001
ToolKit,Blocker,4.001114310335429e-09,0.00693457085986089,0.0
ToolKit,Blocker,1.1807014350442024e-06,0.00693457085986089,0.017
ToolKit,Blocker,1.4731540688975743e-06,0.00693457085986089,0.021
ToolKit,Blocker,5.389642262494827e-06,0.00693457085986089,0.078
ToolKit,Blocker,3.831751284507533e-06,0.00693457085986089,0.055
ToolKit,Blocker,3.3006358066869724e-06,0.00693457085986089,0.048
ToolKit,Blocker,2.7993686530271897e-06,0.00693457085986089,0.04
ToolKit,Blocker,2.837952889982026e-06,0.00693457085986089,0.041
ToolKit,Blocker,2.4455711303310468e-06,0.00693457085986089,0.035
ToolKit,Blocker,2.3928597066354e-06,0.00693457085986089,0.035
ToolKit,Blocker,2.3641919487443185e-06,0.00693457085986089,0.034
ToolKit,Blocker,4.197722851956226e-07,0.00693457085986089,0.006
ToolKit,Blocker,4.287441035421916e-07,0.00693457085986089,0.006
ToolKit,Blocker,4.263587257435301e-07,0.00693457085986089,0.006
ToolKit,Blocker,4.15500807404672e-07,0.00693457085986089,0.006
ToolKit,Blocker,4.1209891532091116e-07,0.00693457085986089,0.006
ToolKit,Blocker,4.1859195274126265e-07,0.00693457085986089,0.006
ToolKit,Blocker,0.0,0.00693457085986089,0.0
ToolKit,Blocker,5.288766659614978e-07,0.00693457085986089,0.008
ToolKit,Blocker,3.8615189109112484e-07,0.00693457085986089,0.006
ToolKit,Blocker,1.3673811233035928e-06,0.00693457085986089,0.02
ToolKit,Blocker,3.245812322494639e-06,0.00693457085986089,0.047
ToolKit,Blocker,2.6596845023139257e-06,0.00693457085986089,0.038
ToolKit,Blocker,2.7760386519083788e-06,0.00693457085986089,0.04
ToolKit,Blocker,2.4547478915469e-06,0.00693457085986089,0.035
ToolKit,Blocker,2.7616002552946016e-06,0.00693457085986089,0.04
ToolKit,Blocker,1.4506489236184986e-06,0.00693457085986089,0.021
ToolKit,Blocker,1.0051598204114455e-06,0.00693457085986089,0.014
ToolKit,Blocker,1.7851404905566068e-07,0.00693457085986089,0.003
ToolKit,Blocker,3.4877232142857143e-07,0.00693457085986089,0.005
ToolKit,Blocker,3.4451870736580996e-07,0.00693457085986089,0.005
Assembly,Critical,1.8738676787579842e-05,0.0010163424948750335,1.844
Assembly,Critical,3.958944281524927e-05,0.0010163424948750335,3.895
Assembly,Critical,2.535211267605634e-05,0.0010163424948750335,2.494
Assembly,Critical,3.0394808004326662e-05,0.0010163424948750335,2.991
Assembly,Critical,2.6769545705062593e-05,0.0010163424948750335,2.634
Assembly,Critical,2.6769545705062593e-05,0.0010163424948750335,2.634
Assembly,Critical,2.3040095751047278e-05,0.0010163424948750335,2.267
Assembly,Critical,2.2937293729372938e-05,0.0010163424948750335,2.257
Assembly,Critical,2.0444952514948998e-05,0.0010163424948750335,2.012
Assembly,Critical,1.9148104728409535e-05,0.0010163424948750335,1.884
Assembly,Critical,1.8985031033223804e-05,0.0010163424948750335,1.868
Assembly,Critical,1.7141493262742206e-05,0.0010163424948750335,1.687
Assembly,Critical,1.7555168783171105e-05,0.0010163424948750335,1.727
Assembly,Critical,7.171082609377685e-07,0.0010163424948750335,0.071
Assembly,Critical,1.5119943678209798e-06,0.0010163424948750335,0.149
Assembly,Critical,1.7918442793013694e-06,0.0010163424948750335,0.176
Assembly,Critical,1.6109906411364807e-06,0.0010163424948750335,0.159
Assembly,Critical,1.3195593692360407e-06,0.0010163424948750335,0.13
Assembly,Critical,3.519653933467994e-06,0.0010163424948750335,0.346
Assembly,Critical,4.987917467005391e-06,0.0010163424948750335,0.491
Assembly,Critical,3.242063974702019e-06,0.0010163424948750335,0.319
Assembly,Critical,3.490412782087332e-06,0.0010163424948750335,0.343
Assembly,Critical,3.4985565396095315e-06,0.0010163424948750335,0.344
Assembly,Critical,3.374159683212082e-06,0.0010163424948750335,0.332
Assembly,Critical,3.166931389649494e-06,0.0010163424948750335,0.312
Assembly,Critical,2.976837350039421e-06,0.0010163424948750335,0.293
Assembly,Critical,3.0689248456949166e-06,0.0010163424948750335,0.302
Assembly,Critical,2.0129224652087473e-05,0.0010163424948750335,1.981
Assembly,Critical,1.1581336288399733e-06,0.0010163424948750335,0.114
Assembly,Critical,1.827647319450598e-05,0.0010163424948750335,1.798
Assembly,Critical,1.2592456751635185e-05,0.0010163424948750335,1.239
Assembly,Critical,7.097611234068534e-06,0.0010163424948750335,0.698
Assembly,Critical,6.545276594009339e-06,0.0010163424948750335,0.644
Assembly,Critical,8.841749232550872e-06,0.0010163424948750335,0.87
Assembly,Critical,8.163911082983941e-06,0.0010163424948750335,0.803
Assembly,Critical,9.5808871493803e-06,0.0010163424948750335,0.943
Assembly,Critical,1.0016245467944787e-05,0.0010163424948750335,0.986
Assembly,Critical,9.920698829486377e-07,0.0010163424948750335,0.098
Assembly,Major,4.529284968063582e-06,0.0010163424948750335,0.446
Assembly,Major,1.0263929618768328e-05,0.0010163424948750335,1.01
Assembly,Major,1.07981220657277e-05,0.0010163424948750335,1.062
Assembly,Major,3.785830178474851e-06,0.0010163424948750335,0.372
Assembly,Major,2.755688528462326e-06,0.0010163424948750335,0.271
Assembly,Major,2.755688528462326e-06,0.0010163424948750335,0.271
Assembly,Major,6.882106523040096e-06,0.0010163424948750335,0.677
Assembly,Major,6.600660066006601e-06,0.0010163424948750335,0.649
Assembly,Major,5.276116778051355e-06,0.0010163424948750335,0.519
Assembly,Major,4.79590749227326e-06,0.0010163424948750335,0.472
Assembly,Major,4.746257758305951e-06,0.0010163424948750335,0.467
Assembly,Major,4.122637620153188e-06,0.0010163424948750335,0.406
Assembly,Major,4.297470938352779e-06,0.0010163424948750335,0.423
Assembly,Major,2.823613777442463e-06,0.0010163424948750335,0.278
Assembly,Major,1.956142713368393e-06,0.0010163424948750335,0.192
Assembly,Major,1.9521671885020183e-06,0.0010163424948750335,0.192
Assembly,Major,1.955865470470683e-06,0.0010163424948750335,0.192
Assembly,Major,1.5273352920163012e-06,0.0010163424948750335,0.15
Assembly,Major,6.551311155998069e-06,0.0010163424948750335,0.645
Assembly,Major,1.2753784827643183e-05,0.0010163424948750335,1.255
Assembly,Major,7.230980904889321e-06,0.0010163424948750335,0.711
Assembly,Major,6.573067061594369e-06,0.0010163424948750335,0.647
Assembly,Major,6.605666193668347e-06,0.0010163424948750335,0.65
Assembly,Major,6.750161156644258e-06,0.0010163424948750335,0.664
Assembly,Major,6.976993461504731e-06,0.0010163424948750335,0.686
Assembly,Major,7.4687293571139385e-06,0.0010163424948750335,0.735
Assembly,Major,6.279081307423057e-06,0.0010163424948750335,0.618
Assembly,Major,6.21272365805169e-06,0.0010163424948750335,0.611
Assembly,Major,2.6502011047467525e-06,0.0010163424948750335,0.261
Assembly,Major,5.538325210456358e-06,0.0010163424948750335,0.545
Assembly,Major,6.724127391649856e-06,0.0010163424948750335,0.662
Assembly,Major,2.92808262738813e-05,0.0010163424948750335,2.881
Assembly,Major,2.448871398568603e-05,0.0010163424948750335,2.409
Assembly,Major,2.2260620209187332e-05,0.0010163424948750335,2.19
Assembly,Major,1.955541491970572e-05,0.0010163424948750335,1.924
Assembly,Major,1.829202000434877e-05,0.0010163424948750335,1.8
Assembly,Major,1.6740362994760568e-05,0.0010163424948750335,1.647
Assembly,Major,2.621898976364257e-06,0.0010163424948750335,0.258
Assembly,Minor,1.4744971501871223e-06,0.0010163424948750335,0.145
Assembly,Minor,3.6656891495601173e-06,0.0010163424948750335,0.361
Assembly,Minor,2.3474178403755868e-06,0.0010163424948750335,0.231
Assembly,Minor,2.704164413196322e-06,0.0010163424948750335,0.266
Assembly,Minor,2.44075269663806e-06,0.0010163424948750335,0.24
Assembly,Minor,2.44075269663806e-06,0.0010163424948750335,0.24
Assembly,Minor,2.4536205864751648e-06,0.0010163424948750335,0.241
Assembly,Minor,2.2552255225522554e-06,0.0010163424948750335,0.222
Assembly,Minor,2.0225114315863524e-06,0.0010163424948750335,0.199
Assembly,Minor,1.9538882375928096e-06,0.0010163424948750335,0.192
Assembly,Minor,1.679445052939029e-06,0.0010163424948750335,0.165
Assembly,Minor,1.1499989150953632e-06,0.0010163424948750335,0.113
Assembly,Minor,1.1388297986634865e-06,0.0010163424948750335,0.112
Assembly,Minor,1.5014454213384526e-06,0.0010163424948750335,0.148
Assembly,Minor,1.2851952126478328e-06,0.0010163424948750335,0.126
Assembly,Minor,1.329737070428911e-06,0.0010163424948750335,0.131
Assembly,Minor,1.2850130627247001e-06,0.0010163424948750335,0.126
Assembly,Minor,1.119073829711228e-06,0.0010163424948750335,0.11
Assembly,Minor,2.659850204672613e-06,0.0010163424948750335,0.262
Assembly,Minor,5.1118408823347175e-06,0.0010163424948750335,0.503
Assembly,Minor,2.858185356360983e-06,0.0010163424948750335,0.281
Assembly,Minor,3.0304611911767584e-06,0.0010163424948750335,0.298
Assembly,Minor,3.0337133630180555e-06,0.0010163424948750335,0.298
Assembly,Minor,2.8032047149829636e-06,0.0010163424948750335,0.276
Assembly,Minor,2.8180817165742573e-06,0.0010163424948750335,0.277
Assembly,Minor,2.4142854098744914e-06,0.0010163424948750335,0.238
Assembly,Minor,2.5688885835232324e-06,0.0010163424948750335,0.253
Assembly,Minor,9.194831013916501e-06,0.0010163424948750335,0.905
Assembly,Minor,1.3304179703203e-06,0.0010163424948750335,0.131
Assembly,Minor,8.750553832521045e-06,0.0010163424948750335,0.861
Assembly,Minor,1.0514090103307048e-05,0.0010163424948750335,1.035
Assembly,Minor,8.95469230964919e-06,0.0010163424948750335,0.881
Assembly,Minor,8.461961951756623e-06,0.0010163424948750335,0.833
Assembly,Minor,9.393209683645521e-06,0.0010163424948750335,0.924
Assembly,Minor,9.113203069377422e-06,0.0010163424948750335,0.897
Assembly,Minor,7.963687758208306e-06,0.0010163424948750335,0.784
Assembly,Minor,7.681631862634348e-06,0.0010163424948750335,0.756
Assembly,Minor,1.258339721662125e-06,0.0010163424948750335,0.124
Assembly,Blocker,1.785265607849879e-06,0.0010163424948750335,0.176
Assembly,Blocker,0.0,0.0010163424948750335,0.0
Assembly,Blocker,2.8169014084507042e-06,0.0010163424948750335,0.277
Assembly,Blocker,3.244997295835587e-06,0.0010163424948750335,0.319
Assembly,Blocker,3.149358318242658e-06,0.0010163424948750335,0.31
Assembly,Blocker,3.149358318242658e-06,0.0010163424948750335,0.31
Assembly,Blocker,2.3937761819269896e-06,0.0010163424948750335,0.236
Assembly,Blocker,1.6501650165016502e-06,0.0010163424948750335,0.162
Assembly,Blocker,1.3190291945128387e-06,0.0010163424948750335,0.13
Assembly,Blocker,1.0657572205051688e-06,0.0010163424948750335,0.105
Assembly,Blocker,1.095290251916758e-06,0.0010163424948750335,0.108
Assembly,Blocker,2.3867902011413195e-06,0.0010163424948750335,0.235
Assembly,Blocker,1.7189883753411117e-06,0.0010163424948750335,0.169
Assembly,Blocker,2.9879510872407017e-07,0.0010163424948750335,0.029
Assembly,Blocker,3.3074876796083934e-07,0.0010163424948750335,0.033
Assembly,Blocker,3.3007657776604175e-07,0.0010163424948750335,0.032
Assembly,Blocker,3.307018911423861e-07,0.0010163424948750335,0.033
Assembly,Blocker,2.5516341394067086e-07,0.0010163424948750335,0.025
