Category,Project Names,Snapshots,Type,TDR
Quantum-Chemistry,CheMPS2,900,code smells,2.140002959893444
Quantum-Chemistry,CheMPS2,990,code errors,0.0
Quantum-Chemistry,CheMPS2,990,code smells,2.140002959893444
Quantum-Chemistry,CheMPS2,1080,code errors,0.0
Quantum-Chemistry,CheMPS2,1080,code smells,1.2964333284001777
Quantum-Chemistry,CheMPS2,1170,code errors,0.0
Quantum-Chemistry,CheMPS2,1170,code smells,1.2964333284001777
Quantum-Chemistry,CheMPS2,1260,code errors,0.0
Quantum-Chemistry,CheMPS2,1260,code smells,1.2964333284001777
Quantum-Chemistry,CheMPS2,1350,code errors,0.0
Quantum-Chemistry,CheMPS2,1350,code smells,1.2964333284001777
Quantum-Chemistry,CheMPS2,1440,code errors,0.0
Quantum-Chemistry,CheMPS2,1440,code smells,1.2964333284001777
Quantum-Chemistry,libra-code,0,code errors,0.0
Quantum-Chemistry,libra-code,0,code smells,0.0
Quantum-Chemistry,libra-code,90,code errors,0.17688036345280161
Quantum-Chemistry,libra-code,90,code smells,26.50600706713781
Quantum-Chemistry,libra-code,180,code errors,0.0
Quantum-Chemistry,libra-code,180,code smells,0.0
Quantum-Chemistry,libra-code,270,code errors,0.0
Quantum-Chemistry,libra-code,270,code smells,0.0
Quantum-Chemistry,libra-code,360,code errors,0.0
Quantum-Chemistry,libra-code,360,code smells,0.0
Quantum-Chemistry,libra-code,450,code errors,0.0
Quantum-Chemistry,libra-code,450,code smells,0.0
Quantum-Chemistry,libra-code,540,code errors,0.0
Quantum-Chemistry,libra-code,540,code smells,0.0
Quantum-Chemistry,libra-code,630,code errors,0.0
Quantum-Chemistry,libra-code,630,code smells,0.0
Quantum-Chemistry,libra-code,720,code errors,0.0
Quantum-Chemistry,libra-code,720,code smells,0.0
Quantum-Chemistry,libra-code,810,code errors,0.0
Quantum-Chemistry,libra-code,810,code smells,0.0
Quantum-Chemistry,libra-code,900,code errors,0.04802185822512316
Quantum-Chemistry,libra-code,900,code smells,9.600231829660398
Quantum-Chemistry,libra-code,990,code errors,0.034341847804384575
Quantum-Chemistry,libra-code,990,code smells,6.149187376043233
Quantum-Chemistry,libra-code,1080,code errors,0.0
Quantum-Chemistry,libra-code,1080,code smells,0.0
Quantum-Chemistry,libra-code,1170,code errors,0.0
Quantum-Chemistry,libra-code,1170,code smells,0.0
Quantum-Chemistry,libra-code,1260,code errors,0.0
Quantum-Chemistry,libra-code,1260,code smells,0.0
Quantum-Chemistry,libra-code,1350,code errors,0.0
Quantum-Chemistry,libra-code,1350,code smells,0.0
Quantum-Chemistry,libra-code,1440,code errors,0.0
Quantum-Chemistry,libra-code,1440,code smells,0.0
Quantum-Chemistry,libra-code,1530,code errors,0.0
Quantum-Chemistry,libra-code,1530,code smells,0.0
Quantum-Chemistry,libra-code,1620,code errors,0.0
Quantum-Chemistry,libra-code,1620,code smells,0.0
Quantum-Chemistry,libra-code,1710,code errors,0.0
Quantum-Chemistry,libra-code,1710,code smells,0.0
Quantum-Chemistry,libra-code,1800,code errors,0.0
Quantum-Chemistry,libra-code,1800,code smells,0.0
Quantum-Chemistry,pyscf,0,code errors,0.0
Quantum-Chemistry,pyscf,0,code smells,0.0
Quantum-Chemistry,pyscf,90,code errors,0.3946912677512109
Quantum-Chemistry,pyscf,90,code smells,10.167464772471122
Quantum-Chemistry,pyscf,180,code errors,0.0
Quantum-Chemistry,pyscf,180,code smells,0.0
Quantum-Chemistry,pyscf,270,code errors,0.0
Quantum-Chemistry,pyscf,270,code smells,0.0
Quantum-Chemistry,pyscf,360,code errors,0.0
Quantum-Chemistry,pyscf,360,code smells,0.0
Quantum-Chemistry,pyscf,450,code errors,0.0
Quantum-Chemistry,pyscf,450,code smells,0.0
Quantum-Chemistry,pyscf,540,code errors,0.0
Quantum-Chemistry,pyscf,540,code smells,0.0
Quantum-Chemistry,pyscf,630,code errors,0.0
Quantum-Chemistry,pyscf,630,code smells,0.0
Quantum-Chemistry,pyscf,720,code errors,0.0
Quantum-Chemistry,pyscf,720,code smells,0.0
Quantum-Chemistry,pyscf,810,code errors,0.0
Quantum-Chemistry,pyscf,810,code smells,0.0
Quantum-Chemistry,pyscf,900,code errors,0.1076890998515902
Quantum-Chemistry,pyscf,900,code smells,2.7441096024824914
Quantum-Chemistry,pyscf,990,code errors,0.11301633661777451
Quantum-Chemistry,pyscf,990,code smells,2.9943913085341975
Quantum-Chemistry,pyscf,1080,code errors,0.05132201936753502
Quantum-Chemistry,pyscf,1080,code smells,1.491962667809754
Quantum-Chemistry,pyscf,1170,code errors,0.0
Quantum-Chemistry,pyscf,1170,code smells,0.0
Quantum-Chemistry,pyscf,1260,code errors,0.0
Quantum-Chemistry,pyscf,1260,code smells,0.0
Quantum-Chemistry,pyscf,1350,code errors,0.0
Quantum-Chemistry,pyscf,1350,code smells,0.0
Quantum-Chemistry,pyscf,1440,code errors,0.0
Quantum-Chemistry,pyscf,1440,code smells,0.0
Quantum-Chemistry,pyscf,1530,code errors,0.0
Quantum-Chemistry,pyscf,1530,code smells,0.0
Quantum-Chemistry,pyscf,1620,code errors,0.0
Quantum-Chemistry,pyscf,1620,code smells,0.0
Quantum-Chemistry,pyscf,1710,code errors,0.0
Quantum-Chemistry,pyscf,1710,code smells,0.0
Quantum-Chemistry,pyscf,1800,code errors,0.0
Quantum-Chemistry,pyscf,1800,code smells,0.0
Quantum-Chemistry,pyscf,1890,code errors,0.0
Quantum-Chemistry,pyscf,1890,code smells,0.0
Quantum-Chemistry,pyscf,1980,code errors,0.0
Quantum-Chemistry,pyscf,1980,code smells,0.0
Quantum-Chemistry,pyscf,2070,code errors,0.0
Quantum-Chemistry,pyscf,2070,code smells,0.0
Quantum-Chemistry,pyscf,2160,code errors,0.0
Quantum-Chemistry,pyscf,2160,code smells,0.0
Quantum-Chemistry,pyscf,2250,code errors,0.0
Quantum-Chemistry,pyscf,2250,code smells,0.0
Quantum-Chemistry,QCFractal,0,code errors,0.0
Quantum-Chemistry,QCFractal,0,code smells,0.0
Quantum-Chemistry,QCFractal,90,code errors,0.31027038141256297
Quantum-Chemistry,QCFractal,90,code smells,3.208491826873651
Quantum-Chemistry,QCFractal,180,code errors,0.0
Quantum-Chemistry,QCFractal,180,code smells,0.20621692317050916
Quantum-Chemistry,QCFractal,270,code errors,0.0
Quantum-Chemistry,QCFractal,270,code smells,0.20902167077589562
Quantum-Chemistry,QCFractal,360,code errors,0.057004664017965105
Quantum-Chemistry,QCFractal,360,code smells,0.2306097771635861
Quantum-Chemistry,QCFractal,450,code errors,0.005652857990785841
Quantum-Chemistry,QCFractal,450,code smells,0.262292610772463
Quantum-Chemistry,QCFractal,540,code errors,0.013622369747441266
Quantum-Chemistry,QCFractal,540,code smells,0.3983180914151826
Quantum-Chemistry,QCFractal,630,code errors,0.02129188513027972
Quantum-Chemistry,QCFractal,630,code smells,0.31112767146621245
Quantum-Chemistry,QCFractal,720,code errors,0.030445004482181213
Quantum-Chemistry,QCFractal,720,code smells,0.6228540500312907
Quantum-Chemistry,QCFractal,810,code errors,0.039222736112699996
Quantum-Chemistry,QCFractal,810,code smells,0.618493520077138
Quantum-Chemistry,QCFractal,900,code errors,0.07154247295608326
Quantum-Chemistry,QCFractal,900,code smells,0.7005559625910442
Quantum-Chemistry,QCFractal,990,code errors,0.06901774742076534
Quantum-Chemistry,QCFractal,990,code smells,0.7081821039695921
Quantum-Chemistry,QCFractal,1080,code errors,0.06887847868403603
Quantum-Chemistry,QCFractal,1080,code smells,0.7144537851077029
Quantum-Chemistry,mpqc,0,code errors,0.0
Quantum-Chemistry,mpqc,0,code smells,0.0
Quantum-Chemistry,mpqc,90,code errors,0.0
Quantum-Chemistry,mpqc,90,code smells,0.0
Quantum-Chemistry,mpqc,180,code errors,0.0
Quantum-Chemistry,mpqc,180,code smells,0.0
Quantum-Chemistry,mpqc,270,code errors,0.0
Quantum-Chemistry,mpqc,270,code smells,0.0
Quantum-Chemistry,mpqc,360,code errors,0.0
Quantum-Chemistry,mpqc,360,code smells,0.0
Quantum-Chemistry,mpqc,450,code errors,0.0
Quantum-Chemistry,mpqc,450,code smells,0.0
Quantum-Chemistry,mpqc,540,code errors,0.0
Quantum-Chemistry,mpqc,540,code smells,0.0
Quantum-Chemistry,mpqc,630,code errors,0.3991207774178621
Quantum-Chemistry,mpqc,630,code smells,19.359093012494217
Quantum-Chemistry,mpqc,720,code errors,0.0
Quantum-Chemistry,mpqc,720,code smells,2.636023516835917
Quantum-Chemistry,mpqc,810,code errors,0.0
Quantum-Chemistry,mpqc,810,code smells,0.3177240161976949
Quantum-Chemistry,mpqc,900,code errors,0.0
Quantum-Chemistry,mpqc,900,code smells,0.0
Quantum-Chemistry,mpqc,990,code errors,0.0
Quantum-Chemistry,mpqc,990,code smells,0.0
Quantum-Chemistry,mpqc,1080,code errors,0.0
Quantum-Chemistry,mpqc,1080,code smells,0.0
Quantum-Chemistry,mpqc,1170,code errors,0.0
Quantum-Chemistry,mpqc,1170,code smells,0.0
Quantum-Chemistry,mpqc,1260,code errors,0.0
Quantum-Chemistry,mpqc,1260,code smells,0.0
Quantum-Chemistry,mpqc,1350,code errors,0.0
Quantum-Chemistry,mpqc,1350,code smells,0.0
Quantum-Chemistry,mpqc,1440,code errors,0.0
Quantum-Chemistry,mpqc,1440,code smells,0.0
Quantum-Chemistry,mpqc,1530,code errors,0.0
Quantum-Chemistry,mpqc,1530,code smells,0.0
Quantum-Chemistry,mpqc,1620,code errors,0.0
Quantum-Chemistry,mpqc,1620,code smells,0.0
Quantum-Chemistry,mpqc,1710,code errors,0.0
Quantum-Chemistry,mpqc,1710,code smells,0.0
Quantum-Chemistry,mpqc,1800,code errors,0.0
Quantum-Chemistry,mpqc,1800,code smells,0.0
Quantum-Chemistry,mpqc,1890,code errors,0.0
Quantum-Chemistry,mpqc,1890,code smells,0.0
Quantum-Chemistry,mpqc,1980,code errors,0.0
Quantum-Chemistry,mpqc,1980,code smells,0.0
Quantum-Chemistry,mpqc,2070,code errors,0.0
Quantum-Chemistry,mpqc,2070,code smells,0.0
Quantum-Chemistry,mpqc,2160,code errors,0.0
Quantum-Chemistry,mpqc,2160,code smells,0.0
Quantum-Chemistry,mpqc,2250,code errors,0.0
Quantum-Chemistry,mpqc,2250,code smells,0.0
Quantum-Chemistry,mpqc,2340,code errors,0.0
Quantum-Chemistry,mpqc,2340,code smells,0.0
Quantum-Chemistry,mpqc,2430,code errors,0.0
Quantum-Chemistry,mpqc,2430,code smells,0.0
Quantum-Chemistry,mpqc,2520,code errors,0.0
Quantum-Chemistry,mpqc,2520,code smells,0.0
Quantum-Chemistry,mpqc,2610,code errors,0.0
Quantum-Chemistry,mpqc,2610,code smells,0.0
Quantum-Chemistry,mpqc,2700,code errors,0.0
Quantum-Chemistry,mpqc,2700,code smells,0.0
Quantum-Chemistry,mpqc,2790,code errors,0.0
Quantum-Chemistry,mpqc,2790,code smells,0.0
Quantum-Chemistry,mpqc,2880,code errors,0.0
Quantum-Chemistry,mpqc,2880,code smells,0.0
Quantum-Chemistry,mpqc,2970,code errors,0.0
Quantum-Chemistry,mpqc,2970,code smells,0.0
Quantum-Chemistry,mpqc,3060,code errors,0.0
Quantum-Chemistry,mpqc,3060,code smells,0.0
Quantum-Chemistry,mpqc,3150,code errors,0.0
Quantum-Chemistry,mpqc,3150,code smells,0.0
Quantum-Chemistry,mpqc,3240,code errors,0.0
Quantum-Chemistry,mpqc,3240,code smells,0.0
Quantum-Chemistry,mpqc,3330,code errors,0.0
Quantum-Chemistry,mpqc,3330,code smells,0.0
Quantum-Chemistry,mpqc,3420,code errors,0.0
Quantum-Chemistry,mpqc,3420,code smells,0.0
Quantum-Chemistry,mpqc,3510,code errors,0.0
Quantum-Chemistry,mpqc,3510,code smells,0.0
Quantum-Chemistry,mpqc,3600,code errors,0.0
Quantum-Chemistry,mpqc,3600,code smells,0.0
Quantum-Chemistry,mpqc,3690,code errors,0.0
Quantum-Chemistry,mpqc,3690,code smells,0.0
Quantum-Chemistry,mpqc,3780,code errors,0.0
Quantum-Chemistry,mpqc,3780,code smells,0.0
Quantum-Chemistry,mpqc,3870,code errors,0.0
Quantum-Chemistry,mpqc,3870,code smells,0.0
Quantum-Chemistry,mpqc,3960,code errors,0.0
Quantum-Chemistry,mpqc,3960,code smells,0.0
Quantum-Chemistry,mpqc,4050,code errors,0.0
Quantum-Chemistry,mpqc,4050,code smells,0.0
Quantum-Chemistry,mpqc,4140,code errors,0.0
Quantum-Chemistry,mpqc,4140,code smells,0.0
Quantum-Chemistry,mpqc,4230,code errors,0.0
Quantum-Chemistry,mpqc,4230,code smells,0.0
Quantum-Chemistry,mpqc,4320,code errors,0.0
Quantum-Chemistry,mpqc,4320,code smells,0.0
Quantum-Chemistry,mpqc,4410,code errors,0.0
Quantum-Chemistry,mpqc,4410,code smells,0.0
Quantum-Chemistry,mpqc,4500,code errors,0.0
Quantum-Chemistry,mpqc,4500,code smells,0.0
Quantum-Chemistry,mpqc,4590,code errors,0.0
Quantum-Chemistry,mpqc,4590,code smells,0.0
Quantum-Chemistry,mpqc,4680,code errors,0.0
Quantum-Chemistry,mpqc,4680,code smells,0.0
Quantum-Chemistry,mpqc,4770,code errors,0.0
Quantum-Chemistry,mpqc,4770,code smells,0.0
Quantum-Chemistry,mpqc,4860,code errors,0.0
Quantum-Chemistry,mpqc,4860,code smells,0.0
Quantum-Chemistry,mpqc,4950,code errors,0.0
Quantum-Chemistry,mpqc,4950,code smells,0.0
Quantum-Chemistry,mpqc,5040,code errors,0.0
Quantum-Chemistry,mpqc,5040,code smells,0.0
Quantum-Chemistry,mpqc,5130,code errors,0.0
Quantum-Chemistry,mpqc,5130,code smells,0.0
Quantum-Chemistry,mpqc,5220,code errors,0.0
Quantum-Chemistry,mpqc,5220,code smells,0.0
Quantum-Chemistry,mpqc,5310,code errors,0.0
Quantum-Chemistry,mpqc,5310,code smells,0.0
Quantum-Chemistry,mpqc,5400,code errors,0.0
Quantum-Chemistry,mpqc,5400,code smells,0.0
Quantum-Chemistry,mpqc,5490,code errors,0.0
Quantum-Chemistry,mpqc,5490,code smells,0.0
Quantum-Chemistry,mpqc,5580,code errors,0.0
Quantum-Chemistry,mpqc,5580,code smells,0.0
Quantum-Chemistry,mpqc,5670,code errors,0.0
Quantum-Chemistry,mpqc,5670,code smells,0.0
Quantum-Chemistry,mpqc,5760,code errors,0.0
Quantum-Chemistry,mpqc,5760,code smells,0.0
Quantum-Chemistry,mpqc,5850,code errors,0.0
Quantum-Chemistry,mpqc,5850,code smells,0.0
Quantum-Chemistry,mpqc,5940,code errors,0.0
Quantum-Chemistry,mpqc,5940,code smells,0.0
Quantum-Chemistry,mpqc,6030,code errors,0.0
Quantum-Chemistry,mpqc,6030,code smells,0.0
Quantum-Chemistry,mpqc,6120,code errors,0.0
Quantum-Chemistry,mpqc,6120,code smells,0.0
Quantum-Chemistry,mpqc,6210,code errors,0.0
Quantum-Chemistry,mpqc,6210,code smells,0.0
Quantum-Chemistry,mpqc,6300,code errors,0.0
Quantum-Chemistry,mpqc,6300,code smells,0.0
Quantum-Chemistry,mpqc,6390,code errors,0.0
Quantum-Chemistry,mpqc,6390,code smells,0.0
Quantum-Chemistry,mpqc,6480,code errors,0.0
Quantum-Chemistry,mpqc,6480,code smells,0.0
Quantum-Chemistry,mpqc,6570,code errors,0.014759421430679917
Quantum-Chemistry,mpqc,6570,code smells,1.2693102430384728
Quantum-Chemistry,mpqc,6660,code errors,0.2780759098448629
Quantum-Chemistry,mpqc,6660,code smells,1.2908576446482585
Quantum-Chemistry,mpqc,6750,code errors,0.013882461823229986
Quantum-Chemistry,mpqc,6750,code smells,1.2244331328088849
Quantum-Chemistry,mpqc,6840,code errors,0.013882461823229986
Quantum-Chemistry,mpqc,6840,code smells,1.2244331328088849
Quantum-Chemistry,mpqc,6930,code errors,0.013882461823229986
Quantum-Chemistry,mpqc,6930,code smells,1.2244331328088849
Quantum-Chemistry,mpqc,7020,code errors,0.0
Quantum-Chemistry,mpqc,7020,code smells,3.7342749944824543
Quantum-Chemistry,mpqc,7110,code errors,0.0
Quantum-Chemistry,mpqc,7110,code smells,3.7342749944824543
Quantum-Chemistry,mpqc,7200,code errors,0.0
Quantum-Chemistry,mpqc,7200,code smells,0.0
Quantum-Chemistry,mpqc,7290,code errors,0.0
Quantum-Chemistry,mpqc,7290,code smells,0.31373409390083373
Quantum-Chemistry,mpqc,7380,code errors,0.0
Quantum-Chemistry,mpqc,7380,code smells,0.31373409390083373
Quantum-Chemistry,mpqc,7470,code errors,0.0
Quantum-Chemistry,mpqc,7470,code smells,0.31373409390083373
Quantum-Chemistry,mpqc,7560,code errors,0.0
Quantum-Chemistry,mpqc,7560,code smells,0.31373409390083373
Quantum-Chemistry,mpqc,7650,code errors,0.0
Quantum-Chemistry,mpqc,7650,code smells,0.31373409390083373
Quantum-Chemistry,mpqc,7740,code errors,0.0
Quantum-Chemistry,mpqc,7740,code smells,0.010945709281961471
Quantum-Chemistry,mpqc,7830,code errors,0.0
Quantum-Chemistry,mpqc,7830,code smells,0.0740955978497748
Quantum-Chemistry,mpqc,7920,code errors,0.0
Quantum-Chemistry,mpqc,7920,code smells,0.0740955978497748
Quantum-Chemistry,mpqc,8010,code errors,0.0
Quantum-Chemistry,mpqc,8010,code smells,0.0740955978497748
Quantum-Chemistry,mpqc,8100,code errors,0.0
Quantum-Chemistry,mpqc,8100,code smells,0.0740955978497748
Quantum-Chemistry,mpqc,8190,code errors,0.0
Quantum-Chemistry,mpqc,8190,code smells,0.0740955978497748
Quantum-Chemistry,mpqc,8280,code errors,0.0
Quantum-Chemistry,mpqc,8280,code smells,0.0740955978497748
