Category,Project,Snapshots,TDR_Bugs,TDR_Smells,Overral_debts,KLOC
None-Quantum,mui,1260,0.08959620533718572,0.33090363231674896,0.03225507595127087,637.527
None-Quantum,mui,1350,0.08958664983257396,0.3308683411883719,0.029956938576989542,637.595
None-Quantum,mui,1440,0.08958735237378253,0.3311061967722204,0.027980161551191866,637.59
None-Quantum,mui,1530,0.057027243212722914,0.16609419846609888,0.013914285225241527,637.59
None-Quantum,recorder,0,0.0,0.0,0.0,0.001
None-Quantum,recorder,90,0.17984886649874054,1.8272040302267003,2.006951790841771,19.85
None-Quantum,recorder,180,0.019025318308210158,0.15805649056051513,0.08996282527881042,20.499
None-Quantum,recorder,270,0.01868352974992814,0.19977004886461625,0.07448059584476677,20.874
None-Quantum,recorder,360,0.018654039316975176,0.20232458028411537,0.056251598056762976,20.907
None-Quantum,recorder,450,0.01725892817630659,0.1871929902199407,0.044114276984187614,22.597
None-Quantum,recorder,540,0.017185916361873704,0.18640109284801482,0.03625775970993792,22.693
None-Quantum,recorder,630,0.01718364469510046,0.18637645400070496,0.030775994724115192,22.696
None-Quantum,recorder,720,0.01718137362879422,0.1863518216661527,0.026733635774465327,22.699
None-Quantum,recorder,810,0.01718137362879422,0.1863518216661527,0.023629900519141756,22.699
None-Quantum,recorder,900,0.017055144968732235,0.18498272619932654,0.02115558974640767,22.867
None-Quantum,recorder,990,0.016911669051645633,0.18342656432938728,0.019134951106472335,23.061
None-Quantum,recorder,1080,0.019052457767051948,0.18925441381938268,0.018561694999660455,23.619
None-Quantum,recorder,1170,0.016513528390566117,0.18927044078418087,0.016835308422157483,23.617
None-Quantum,recorder,1260,0.01649397335588919,0.1890463100021146,0.015560763822184654,23.645
None-Quantum,recorder,1350,0.01649397335588919,0.1890463100021146,0.014465620339971843,23.645
None-Quantum,recorder,1440,0.01649397335588919,0.15732713047155847,0.011428921009749342,23.645
None-Quantum,recorder,1530,0.01649397335588919,0.15732713047155847,0.010723818618740852,23.645
None-Quantum,AppImageKit,0,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,90,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,180,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,270,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,360,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,450,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,540,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,630,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,720,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,810,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,900,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,990,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,1080,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,1170,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,0,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,90,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,180,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,270,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,360,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,450,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,540,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,630,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,720,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,810,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,900,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,990,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,1080,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,1170,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,1260,0.0,0.0,0.0,0.001
