Category,Project Names,Snapshots,Type,TDR
Experimentation,qupulse,720,code errors,0.040162658768010444
Experimentation,qupulse,720,code smells,0.24582894054253057
Experimentation,qupulse,810,code errors,0.015029390808692554
Experimentation,qupulse,810,code smells,0.1858634663341646
Experimentation,qupulse,900,code errors,0.02154220061864781
Experimentation,qupulse,900,code smells,0.18460008837825895
Experimentation,qupulse,990,code errors,0.02635899857771237
Experimentation,qupulse,990,code smells,0.18846683983064344
Experimentation,qupulse,1080,code errors,0.04295350242532133
Experimentation,qupulse,1080,code smells,0.20790801744271506
Experimentation,qupulse,1170,code errors,0.05235024520373472
Experimentation,qupulse,1170,code smells,0.27890044427506944
Experimentation,qupulse,1260,code errors,0.0613561427820519
Experimentation,qupulse,1260,code smells,0.26993835714627035
Experimentation,qupulse,1350,code errors,0.06112451978692107
Experimentation,qupulse,1350,code smells,0.2754887819368475
Experimentation,qupulse,1440,code errors,0.061017625730049284
Experimentation,qupulse,1440,code smells,0.28042446217524986
Experimentation,qupulse,1530,code errors,0.06071323870137976
Experimentation,qupulse,1530,code smells,0.2892390040002648
Experimentation,qupulse,1620,code errors,0.06623385754798791
Experimentation,qupulse,1620,code smells,0.313731923969344
Experimentation,qupulse,1710,code errors,0.10743374453401137
Experimentation,qupulse,1710,code smells,0.2770365610025287
Experimentation,qupulse,1800,code errors,0.10733427624967432
Experimentation,qupulse,1800,code smells,0.2788737112442774
Experimentation,QuantumInformation.jl,0,code errors,0.0
Experimentation,QuantumInformation.jl,0,code smells,0.0
Experimentation,QuantumInformation.jl,90,code errors,0.0
Experimentation,QuantumInformation.jl,90,code smells,0.0
Experimentation,QuantumInformation.jl,180,code errors,0.0
Experimentation,QuantumInformation.jl,180,code smells,0.0
Experimentation,QuantumInformation.jl,270,code errors,0.0
Experimentation,QuantumInformation.jl,270,code smells,0.0
Experimentation,QuantumInformation.jl,360,code errors,0.0
Experimentation,QuantumInformation.jl,360,code smells,0.0
Experimentation,QuantumInformation.jl,450,code errors,0.0
Experimentation,QuantumInformation.jl,450,code smells,0.0
Experimentation,QuantumInformation.jl,540,code errors,0.0
Experimentation,QuantumInformation.jl,540,code smells,0.0
Experimentation,QuantumInformation.jl,630,code errors,0.0
Experimentation,QuantumInformation.jl,630,code smells,0.0
Experimentation,QuantumInformation.jl,720,code errors,0.0
Experimentation,QuantumInformation.jl,720,code smells,0.0
Experimentation,QuantumInformation.jl,810,code errors,0.0
Experimentation,QuantumInformation.jl,810,code smells,0.0
Experimentation,QuantumInformation.jl,900,code errors,0.0
Experimentation,QuantumInformation.jl,900,code smells,0.0
Experimentation,QuantumInformation.jl,990,code errors,0.0
Experimentation,QuantumInformation.jl,990,code smells,0.0
Experimentation,QuantumInformation.jl,1080,code errors,0.0
Experimentation,QuantumInformation.jl,1080,code smells,0.0
Experimentation,QuantumInformation.jl,1170,code errors,0.0
Experimentation,QuantumInformation.jl,1170,code smells,0.0
Experimentation,QuantumInformation.jl,1260,code errors,0.0
Experimentation,QuantumInformation.jl,1260,code smells,0.0
