Category,Project Names,Projects,Snapshots,TDR_Bugs,TDR_Smells,Overral_debts,KLOC
Full-stack Library,qiskit-terra,P1,270,0.02609341971397395,0.36768000506054205,0.1333859496561785,189.703
Full-stack Library,qiskit-terra,P1,360,0.0015602895897478572,0.4655904135807606,0.11939370012800728,192.272
Full-stack Library,qiskit-terra,P1,450,0.0015161929406056684,0.5203574172158655,0.1086758615608868,197.864
Full-stack Library,qiskit-terra,P1,540,0.017884022116574017,0.44739861994962665,0.08134007027587536,201.297
Full-stack Library,qiskit-terra,P1,630,0.008431663038352157,0.5736389056939926,0.08975418415804493,209.923
Full-stack Library,qiskit-terra,P1,720,0.031933060899586724,0.5814593871629096,0.08402104139434104,216.077
Full-stack Library,qiskit-terra,P1,810,0.011157190982567969,0.6467278726523411,0.0841099948416075,231.241
Full-stack Library,qiskit-terra,P1,900,0.054894087449330976,0.7070155152038832,0.08796974169525146,236.091
Full-stack Library,qiskit-terra,P1,990,0.054031067864021814,0.7660654876554018,0.08610048952665084,239.862
Full-stack Library,qiskit-terra,P1,1080,0.0877921365977927,0.853615278572753,0.09221231376902977,248.086
Full-stack Library,qiskit-terra,P1,1170,0.05754081516154812,1.156524717433497,0.11411863014717877,262.77
Full-stack Library,qiskit-terra,P1,1260,0.045710411319194275,1.1717064847687844,0.10665675350798204,268.429
Full-stack Library,QuantumLibraries,P2,0,0.0,0.0,0.0,0.001
Full-stack Library,QuantumLibraries,P2,90,0.05067567567567568,5.878378378378378,5.919055649241147,0.592
Full-stack Library,QuantumLibraries,P2,180,0.046583850931677016,4.0062111801242235,2.1099434114793856,0.644
Full-stack Library,QuantumLibraries,P2,270,0.046583850931677016,3.7267080745341614,1.291866028708134,0.644
Full-stack Library,QuantumLibraries,P2,360,0.0,3.7267080745341614,0.9504950495049505,0.644
Full-stack Library,QuantumLibraries,P2,450,0.0,1.8918918918918917,0.536322360953462,0.999
Full-stack Library,QuantumLibraries,P2,540,0.0,2.6929982046678633,0.646830530401035,1.114
Full-stack Library,QuantumLibraries,P2,630,0.0,0.2154398563734291,0.041724617524339355,1.114
Full-stack Library,QuantumLibraries,P2,720,0.0,0.2154398563734291,0.03495484998543548,1.114
Full-stack Library,QuantumLibraries,P2,810,0.0,0.2154398563734291,0.03007518796992481,1.114
Full-stack Library,QuantumLibraries,P2,900,0.0,0.9342560553633218,0.11821366024518389,1.156
Full-stack Library,Quantum,P3,0,0.0,0.0,0.0,0.001
Full-stack Library,Quantum,P3,90,0.02626970227670753,3.520140105078809,3.543307086614173,1.142
Full-stack Library,Quantum,P3,180,0.02512562814070352,2.1608040201005028,1.116816431322208,1.194
Full-stack Library,Quantum,P3,270,0.02512562814070352,2.0100502512562812,0.6881903143585387,1.194
Full-stack Library,Quantum,P3,360,0.019218449711723252,0.0,0.0058915946582875104,1.561
Full-stack Library,Quantum,P3,450,0.019218449711723252,0.0,0.004509243950097701,1.561
Full-stack Library,Quantum,P3,540,0.017793594306049824,0.7829181494661921,0.1618899148578966,1.686
Full-stack Library,Quantum,P3,630,0.013636363636363636,0.6,0.12809564474807855,2.2
Full-stack Library,Quantum,P3,720,0.012674271229404309,1.6983523447401774,0.3138075313807531,2.367
Full-stack Library,Quantum,P3,810,0.012674271229404309,1.6983523447401774,0.26517383618149676,2.367
Full-stack Library,Quantum,P3,900,0.012674271229404309,0.6844106463878328,0.0935374149659864,2.367
Full-stack Library,qiskit-terra,P1,0,0.0,19.545454545454543,19.545454545454543,0.132
Full-stack Library,qiskit-terra,P1,90,0.41586174061041215,6.755577932347903,7.166262899141971,182.729
Full-stack Library,qiskit-terra,P1,180,0.03280612380977782,0.3223001626970368,0.1797605353121304,187.465
Full-stack Library,qiskit-terra,P1,270,0.02609341971397395,0.36768000506054205,0.1333859496561785,189.703
Full-stack Library,qiskit-terra,P1,360,0.0015602895897478572,0.4655904135807606,0.11939370012800728,192.272
Full-stack Library,qiskit-terra,P1,450,0.0015161929406056684,0.5203574172158655,0.1086758615608868,197.864
Full-stack Library,qiskit-terra,P1,540,0.017884022116574017,0.44739861994962665,0.08134007027587536,201.297
Full-stack Library,qiskit-terra,P1,630,0.008431663038352157,0.5736389056939926,0.08975418415804493,209.923
Full-stack Library,qiskit-terra,P1,720,0.031933060899586724,0.5814593871629096,0.08402104139434104,216.077
Full-stack Library,qiskit-terra,P1,810,0.011157190982567969,0.6467278726523411,0.0841099948416075,231.241
Full-stack Library,qiskit-terra,P1,900,0.054894087449330976,0.7070155152038832,0.08796974169525146,236.091
Full-stack Library,qiskit-terra,P1,990,0.054031067864021814,0.7660654876554018,0.08610048952665084,239.862
Full-stack Library,qiskit-terra,P1,1080,0.0877921365977927,0.853615278572753,0.09221231376902977,248.086
Full-stack Library,qiskit-terra,P1,1170,0.05754081516154812,1.156524717433497,0.11411863014717877,262.77
Full-stack Library,qiskit-terra,P1,1260,0.045710411319194275,1.1717064847687844,0.10665675350798204,268.429
Full-stack Library,QuantumLibraries,P2,0,0.0,0.0,0.0,0.001
Full-stack Library,QuantumLibraries,P2,90,0.05067567567567568,5.878378378378378,5.919055649241147,0.592
Full-stack Library,QuantumLibraries,P2,180,0.046583850931677016,4.0062111801242235,2.1099434114793856,0.644
Full-stack Library,QuantumLibraries,P2,270,0.046583850931677016,3.7267080745341614,1.291866028708134,0.644
Full-stack Library,QuantumLibraries,P2,360,0.0,3.7267080745341614,0.9504950495049505,0.644
Full-stack Library,QuantumLibraries,P2,450,0.0,1.8918918918918917,0.536322360953462,0.999
Full-stack Library,QuantumLibraries,P2,540,0.0,2.6929982046678633,0.646830530401035,1.114
Full-stack Library,QuantumLibraries,P2,630,0.0,0.2154398563734291,0.041724617524339355,1.114
Full-stack Library,QuantumLibraries,P2,720,0.0,0.2154398563734291,0.03495484998543548,1.114
Full-stack Library,QuantumLibraries,P2,810,0.0,0.2154398563734291,0.03007518796992481,1.114
Full-stack Library,QuantumLibraries,P2,900,0.0,0.9342560553633218,0.11821366024518389,1.156
Full-stack Library,Quantum,P3,0,0.0,0.0,0.0,0.001
Full-stack Library,Quantum,P3,90,0.02626970227670753,3.520140105078809,3.543307086614173,1.142
Full-stack Library,Quantum,P3,180,0.02512562814070352,2.1608040201005028,1.116816431322208,1.194
Full-stack Library,Quantum,P3,270,0.02512562814070352,2.0100502512562812,0.6881903143585387,1.194
Full-stack Library,Quantum,P3,360,0.019218449711723252,0.0,0.0058915946582875104,1.561
Full-stack Library,Quantum,P3,450,0.019218449711723252,0.0,0.004509243950097701,1.561
Full-stack Library,Quantum,P3,540,0.017793594306049824,0.7829181494661921,0.1618899148578966,1.686
Full-stack Library,Quantum,P3,630,0.013636363636363636,0.6,0.12809564474807855,2.2
Full-stack Library,Quantum,P3,720,0.012674271229404309,1.6983523447401774,0.3138075313807531,2.367
Full-stack Library,Quantum,P3,810,0.012674271229404309,1.6983523447401774,0.26517383618149676,2.367
Full-stack Library,Quantum,P3,900,0.012674271229404309,0.6844106463878328,0.0935374149659864,2.367
None-Quantum,cquery,P1,0,0.0,0.0,0.0,0.001
None-Quantum,cquery,P1,90,0.0,32.62135922330097,32.30769230769231,0.103
None-Quantum,cquery,P1,180,0.0,16.390243902439025,10.87378640776699,0.205
None-Quantum,cquery,P1,270,0.0,15.724137931034484,7.612687813021703,0.29
None-Quantum,cquery,P1,360,0.0,8.89235569422777,4.596774193548387,0.641
None-Quantum,cquery,P1,450,0.4132231404958678,10.206611570247933,3.9216683621566633,0.726
None-Quantum,cquery,P1,540,0.4132231404958678,10.0,2.8083209509658245,0.726
None-Quantum,zetavm,P2,0,0.0,0.0,0.0,0.001
None-Quantum,zetavm,P2,90,1.6826923076923077,19.423076923076923,21.088871096877504,1.248
None-Quantum,zetavm,P2,180,0.36202735317779566,9.726468222043444,6.714859437751004,2.486
None-Quantum,mjolnir,P3,0,0.0,0.0,0.0,0.001
None-Quantum,mjolnir,P3,90,6.923076923076923,3.4615384615384617,10.305343511450381,0.13
None-Quantum,mjolnir,P3,180,0.0,0.0,0.0,0.13
None-Quantum,mjolnir,P3,270,1.7341040462427746,0.8670520231213873,1.0368663594470047,0.173
None-Quantum,mjolnir,P3,360,1.3888888888888888,0.6944444444444444,0.6923076923076923,0.216
None-Quantum,mjolnir,P3,450,1.3888888888888888,0.6944444444444444,0.5196304849884527,0.216
None-Quantum,mjolnir,P3,540,1.3888888888888888,0.6944444444444444,0.41589648798521256,0.216
None-Quantum,mjolnir,P3,630,1.3888888888888888,0.6944444444444444,0.34668721109399075,0.216
None-Quantum,mjolnir,P3,720,1.3888888888888888,0.6944444444444444,0.297225891677675,0.216
None-Quantum,mjolnir,P3,810,1.3888888888888888,0.6944444444444444,0.26011560693641617,0.216
None-Quantum,mjolnir,P3,900,1.3888888888888888,0.6944444444444444,0.2312435765673176,0.216
None-Quantum,mjolnir,P3,990,1.3888888888888888,0.6944444444444444,0.20814061054579092,0.216
None-Quantum,mjolnir,P3,1080,1.3888888888888888,0.6944444444444444,0.18923465096719932,0.216
None-Quantum,Dism-Multi-language,P4,0,0.0,0.0,0.0,0.001
None-Quantum,Dism-Multi-language,P4,90,0.5360397384126077,2.251366901332952,2.7873070325900513,27.983
None-Quantum,Dism-Multi-language,P4,180,0.09462395738417327,0.43211607205439123,0.2659329771046392,28.534
None-Quantum,Dism-Multi-language,P4,270,0.09950408965028659,0.3970502994783281,0.17608367971497738,31.054
None-Quantum,Dism-Multi-language,P4,360,0.09950408965028659,0.3970502994783281,0.1299883667998584,31.054
None-Quantum,Dism-Multi-language,P4,450,0.09950729398125785,0.3970630856922036,0.10302046379251598,31.053
None-Quantum,Dism-Multi-language,P4,540,0.09950408965028659,0.3970502994783281,0.0853192278111911,31.054
None-Quantum,Dism-Multi-language,P4,630,0.09950088552568025,0.39703751408790855,0.07280865771431809,31.055
None-Quantum,Dism-Multi-language,P4,720,0.09950088552568025,0.39703751408790855,0.06349781546101801,31.055
None-Quantum,Dism-Multi-language,P4,810,0.09949768160741886,0.39702472952086554,0.05629812449114455,31.056
None-Quantum,Dism-Multi-language,P4,900,0.09949768160741886,0.39702472952086554,0.050564837435031394,31.056
None-Quantum,Dism-Multi-language,P4,990,0.09949768160741886,0.39702472952086554,0.04589135474731482,31.056
None-Quantum,Dism-Multi-language,P4,1080,0.09949768160741886,0.39702472952086554,0.042008679614348336,31.056
None-Quantum,Dism-Multi-language,P4,1170,0.09949768160741886,0.39702472952086554,0.03873174873091984,31.056
None-Quantum,keystone-classic,P5,0,0.0,0.0,0.0,0.001
None-Quantum,keystone-classic,P5,90,1.436022341163543,7.183453765640587,8.619432460351218,197.483
None-Quantum,keystone-classic,P5,180,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,270,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,360,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,450,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,540,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,630,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,720,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,810,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,900,0.5810006704659738,3.1459520616828693,0.5171641834438458,286.368
None-Quantum,keystone-classic,P5,990,0.3281117917784202,1.4495778587157302,0.2173462760597981,287.463
None-Quantum,keystone-classic,P5,1080,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1170,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1260,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1350,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1440,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1530,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1620,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1710,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1800,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1890,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1980,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,2070,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,2160,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,2250,0.0,0.0,0.0,287.463
None-Quantum,Open-PS2-Loader,P6,0,0.0,0.0,0.0,0.001
None-Quantum,Open-PS2-Loader,P6,90,3.5215074523129197,4.4204185651401655,7.941312741312742,12.949
None-Quantum,Open-PS2-Loader,P6,180,0.0,0.0,0.0,12.949
None-Quantum,Open-PS2-Loader,P6,270,1.1738660351130104,1.4735107861813312,1.1345483429680951,19.423
None-Quantum,Open-PS2-Loader,P6,360,1.1738660351130104,1.4735107861813312,0.7941926017453086,19.423
None-Quantum,Open-PS2-Loader,P6,450,1.1738660351130104,1.4735107861813312,0.6109210151126319,19.423
None-Quantum,Open-PS2-Loader,P6,540,1.1738660351130104,1.4735107861813312,0.4963751677269261,19.423
None-Quantum,Open-PS2-Loader,P6,630,1.1738660351130104,1.4735107861813312,0.4180012031150926,19.423
None-Quantum,Open-PS2-Loader,P6,720,1.1738660351130104,1.4735107861813312,0.3610017060173971,19.423
None-Quantum,Open-PS2-Loader,P6,810,0.8804108584005869,1.1051473143607367,0.30546413677569595,25.897
None-Quantum,Open-PS2-Loader,P6,900,0.8804108584005869,1.1051473143607367,0.2647363191251654,25.897
None-Quantum,Open-PS2-Loader,P6,990,0.8804108584005869,1.1051473143607367,0.23359136502398603,25.897
None-Quantum,Open-PS2-Loader,P6,1080,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1170,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1260,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1350,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1440,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1530,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1620,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1710,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1800,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1890,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1980,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2070,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2160,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2250,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2340,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2430,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2520,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2610,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2700,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2790,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2880,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,2970,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,3060,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,3150,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,3240,0.0,0.0,0.0,25.897
None-Quantum,mui,P7,0,0.0,0.0,0.0,0.001
None-Quantum,mui,P7,90,0.7731626378119937,2.74701309050113,3.52016957682683,572.247
None-Quantum,mui,P7,180,0.0,0.0,0.0,572.247
None-Quantum,mui,P7,270,0.0,0.0,0.0,572.247
None-Quantum,mui,P7,360,0.0,0.0,0.0,572.247
None-Quantum,mui,P7,450,0.0,0.0,0.0,572.247
None-Quantum,mui,P7,540,0.0,0.0,0.0,572.247
None-Quantum,mui,P7,630,0.0,0.0,0.0,572.247
None-Quantum,mui,P7,720,0.0,0.0,0.0,572.247
None-Quantum,mui,P7,810,0.0,0.0,0.0,572.247
None-Quantum,mui,P7,900,0.07493302680370723,0.2899686897301353,0.039419942670403656,623.757
None-Quantum,mui,P7,990,0.07623351394254002,0.28976416256748844,0.03574362668101079,624.922
None-Quantum,mui,P7,1080,0.08869026509790139,0.3303288695286486,0.037951006633289645,637.274
None-Quantum,mui,P7,1170,0.0895935352115769,0.33065849366163386,0.03491525560669834,637.546
None-Quantum,mui,P7,1260,0.08959620533718572,0.33090363231674896,0.03225507595127087,637.527
None-Quantum,mui,P7,1350,0.08958664983257396,0.3308683411883719,0.029956938576989542,637.595
None-Quantum,mui,P7,1440,0.08958735237378253,0.3311061967722204,0.027980161551191866,637.59
None-Quantum,mui,P7,1530,0.057027243212722914,0.16609419846609888,0.013914285225241527,637.59
None-Quantum,recorder,P8,0,0.0,0.0,0.0,0.001
None-Quantum,recorder,P8,90,0.17984886649874054,1.8272040302267003,2.006951790841771,19.85
None-Quantum,recorder,P8,180,0.019025318308210158,0.15805649056051513,0.08996282527881042,20.499
None-Quantum,recorder,P8,270,0.01868352974992814,0.19977004886461625,0.07448059584476677,20.874
None-Quantum,recorder,P8,360,0.018654039316975176,0.20232458028411537,0.056251598056762976,20.907
None-Quantum,recorder,P8,450,0.01725892817630659,0.1871929902199407,0.044114276984187614,22.597
None-Quantum,recorder,P8,540,0.017185916361873704,0.18640109284801482,0.03625775970993792,22.693
None-Quantum,recorder,P8,630,0.01718364469510046,0.18637645400070496,0.030775994724115192,22.696
None-Quantum,recorder,P8,720,0.01718137362879422,0.1863518216661527,0.026733635774465327,22.699
None-Quantum,recorder,P8,810,0.01718137362879422,0.1863518216661527,0.023629900519141756,22.699
None-Quantum,recorder,P8,900,0.017055144968732235,0.18498272619932654,0.02115558974640767,22.867
None-Quantum,recorder,P8,990,0.016911669051645633,0.18342656432938728,0.019134951106472335,23.061
None-Quantum,recorder,P8,1080,0.019052457767051948,0.18925441381938268,0.018561694999660455,23.619
None-Quantum,recorder,P8,1170,0.016513528390566117,0.18927044078418087,0.016835308422157483,23.617
None-Quantum,recorder,P8,1260,0.01649397335588919,0.1890463100021146,0.015560763822184654,23.645
None-Quantum,recorder,P8,1350,0.01649397335588919,0.1890463100021146,0.014465620339971843,23.645
None-Quantum,recorder,P8,1440,0.01649397335588919,0.15732713047155847,0.011428921009749342,23.645
None-Quantum,recorder,P8,1530,0.01649397335588919,0.15732713047155847,0.010723818618740852,23.645
None-Quantum,AppImageKit,P9,0,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,90,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,180,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,270,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,360,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,450,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,540,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,630,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,720,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,810,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,900,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,990,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,1080,0.0,0.0,0.0,0.001
None-Quantum,AppImageKit,P9,1170,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,0,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,90,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,180,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,270,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,360,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,450,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,540,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,630,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,720,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,810,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,900,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,990,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,1080,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,1170,0.0,0.0,0.0,0.001
None-Quantum,DifferentialEquations.jl,P10,1260,0.0,0.0,0.0,0.001
None-Quantum,cquery,P1,0,0.0,0.0,0.0,0.001
None-Quantum,cquery,P1,90,0.0,32.62135922330097,32.30769230769231,0.103
None-Quantum,cquery,P1,180,0.0,16.390243902439025,10.87378640776699,0.205
None-Quantum,cquery,P1,270,0.0,15.724137931034484,7.612687813021703,0.29
None-Quantum,cquery,P1,360,0.0,8.89235569422777,4.596774193548387,0.641
None-Quantum,cquery,P1,450,0.4132231404958678,10.206611570247933,3.9216683621566633,0.726
None-Quantum,cquery,P1,540,0.4132231404958678,10.0,2.8083209509658245,0.726
None-Quantum,zetavm,P2,0,0.0,0.0,0.0,0.001
None-Quantum,zetavm,P2,90,1.6826923076923077,19.423076923076923,21.088871096877504,1.248
None-Quantum,zetavm,P2,180,0.36202735317779566,9.726468222043444,6.714859437751004,2.486
None-Quantum,mjolnir,P3,0,0.0,0.0,0.0,0.001
None-Quantum,mjolnir,P3,90,6.923076923076923,3.4615384615384617,10.305343511450381,0.13
None-Quantum,mjolnir,P3,180,0.0,0.0,0.0,0.13
None-Quantum,mjolnir,P3,270,1.7341040462427746,0.8670520231213873,1.0368663594470047,0.173
None-Quantum,mjolnir,P3,360,1.3888888888888888,0.6944444444444444,0.6923076923076923,0.216
None-Quantum,mjolnir,P3,450,1.3888888888888888,0.6944444444444444,0.5196304849884527,0.216
None-Quantum,mjolnir,P3,540,1.3888888888888888,0.6944444444444444,0.41589648798521256,0.216
None-Quantum,mjolnir,P3,630,1.3888888888888888,0.6944444444444444,0.34668721109399075,0.216
None-Quantum,mjolnir,P3,720,1.3888888888888888,0.6944444444444444,0.297225891677675,0.216
None-Quantum,mjolnir,P3,810,1.3888888888888888,0.6944444444444444,0.26011560693641617,0.216
None-Quantum,mjolnir,P3,900,1.3888888888888888,0.6944444444444444,0.2312435765673176,0.216
None-Quantum,mjolnir,P3,990,1.3888888888888888,0.6944444444444444,0.20814061054579092,0.216
None-Quantum,mjolnir,P3,1080,1.3888888888888888,0.6944444444444444,0.18923465096719932,0.216
None-Quantum,Dism-Multi-language,P4,0,0.0,0.0,0.0,0.001
None-Quantum,Dism-Multi-language,P4,90,0.5360397384126077,2.251366901332952,2.7873070325900513,27.983
None-Quantum,Dism-Multi-language,P4,180,0.09462395738417327,0.43211607205439123,0.2659329771046392,28.534
None-Quantum,Dism-Multi-language,P4,270,0.09950408965028659,0.3970502994783281,0.17608367971497738,31.054
None-Quantum,Dism-Multi-language,P4,360,0.09950408965028659,0.3970502994783281,0.1299883667998584,31.054
None-Quantum,Dism-Multi-language,P4,450,0.09950729398125785,0.3970630856922036,0.10302046379251598,31.053
None-Quantum,Dism-Multi-language,P4,540,0.09950408965028659,0.3970502994783281,0.0853192278111911,31.054
None-Quantum,Dism-Multi-language,P4,630,0.09950088552568025,0.39703751408790855,0.07280865771431809,31.055
None-Quantum,Dism-Multi-language,P4,720,0.09950088552568025,0.39703751408790855,0.06349781546101801,31.055
None-Quantum,Dism-Multi-language,P4,810,0.09949768160741886,0.39702472952086554,0.05629812449114455,31.056
None-Quantum,Dism-Multi-language,P4,900,0.09949768160741886,0.39702472952086554,0.050564837435031394,31.056
None-Quantum,Dism-Multi-language,P4,990,0.09949768160741886,0.39702472952086554,0.04589135474731482,31.056
None-Quantum,Dism-Multi-language,P4,1080,0.09949768160741886,0.39702472952086554,0.042008679614348336,31.056
None-Quantum,Dism-Multi-language,P4,1170,0.09949768160741886,0.39702472952086554,0.03873174873091984,31.056
None-Quantum,keystone-classic,P5,0,0.0,0.0,0.0,0.001
None-Quantum,keystone-classic,P5,90,1.436022341163543,7.183453765640587,8.619432460351218,197.483
None-Quantum,keystone-classic,P5,180,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,270,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,360,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,450,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,540,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,630,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,720,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,810,0.0,0.0,0.0,197.483
None-Quantum,keystone-classic,P5,900,0.5810006704659738,3.1459520616828693,0.5171641834438458,286.368
None-Quantum,keystone-classic,P5,990,0.3281117917784202,1.4495778587157302,0.2173462760597981,287.463
None-Quantum,keystone-classic,P5,1080,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1170,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1260,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1350,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1440,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1530,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1620,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1710,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1800,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1890,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,1980,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,2070,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,2160,0.0,0.0,0.0,287.463
None-Quantum,keystone-classic,P5,2250,0.0,0.0,0.0,287.463
None-Quantum,Open-PS2-Loader,P6,0,0.0,0.0,0.0,0.001
None-Quantum,Open-PS2-Loader,P6,90,3.5215074523129197,4.4204185651401655,7.941312741312742,12.949
None-Quantum,Open-PS2-Loader,P6,180,0.0,0.0,0.0,12.949
None-Quantum,Open-PS2-Loader,P6,270,1.1738660351130104,1.4735107861813312,1.1345483429680951,19.423
None-Quantum,Open-PS2-Loader,P6,360,1.1738660351130104,1.4735107861813312,0.7941926017453086,19.423
None-Quantum,Open-PS2-Loader,P6,450,1.1738660351130104,1.4735107861813312,0.6109210151126319,19.423
None-Quantum,Open-PS2-Loader,P6,540,1.1738660351130104,1.4735107861813312,0.4963751677269261,19.423
None-Quantum,Open-PS2-Loader,P6,630,1.1738660351130104,1.4735107861813312,0.4180012031150926,19.423
None-Quantum,Open-PS2-Loader,P6,720,1.1738660351130104,1.4735107861813312,0.3610017060173971,19.423
None-Quantum,Open-PS2-Loader,P6,810,0.8804108584005869,1.1051473143607367,0.30546413677569595,25.897
None-Quantum,Open-PS2-Loader,P6,900,0.8804108584005869,1.1051473143607367,0.2647363191251654,25.897
None-Quantum,Open-PS2-Loader,P6,990,0.8804108584005869,1.1051473143607367,0.23359136502398603,25.897
None-Quantum,Open-PS2-Loader,P6,1080,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1170,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1260,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1350,0.0,0.0,0.0,25.897
None-Quantum,Open-PS2-Loader,P6,1440,0.0,0.0,0.0,25.897
