Category,Project Names,Snapshots,Type,TDR
Quantum Annealing,dwave-system,90,code errors,0.48
Quantum Annealing,dwave-system,90,code smells,6.9315
Quantum Annealing,dwave-system,180,code errors,0.0
Quantum Annealing,dwave-system,180,code smells,1.1216260314204467
Quantum Annealing,dwave-system,270,code errors,0.0
Quantum Annealing,dwave-system,270,code smells,1.11564499675415
Quantum Annealing,dwave-system,360,code errors,0.0
Quantum Annealing,dwave-system,360,code smells,0.012458471760797342
Quantum Annealing,dwave-system,450,code errors,0.0798367781424643
Quantum Annealing,dwave-system,450,code smells,0.22753481770602324
Quantum Annealing,dwave-system,540,code errors,0.051721908538425065
Quantum Annealing,dwave-system,540,code smells,0.1991293478729365
Quantum Annealing,dwave-system,630,code errors,0.0
Quantum Annealing,dwave-system,630,code smells,1.0368455074337428
Quantum Annealing,dwave-system,720,code errors,0.048159890837580765
Quantum Annealing,dwave-system,720,code smells,0.7681502588594132
Quantum Annealing,dwave-system,810,code errors,0.04587506690113923
Quantum Annealing,dwave-system,810,code smells,0.7890511506995947
Quantum Annealing,dwave-system,900,code errors,0.06805550304359334
Quantum Annealing,dwave-system,900,code smells,0.8212030700593596
Quantum Annealing,dwave-system,990,code errors,0.06735014592531617
Quantum Annealing,dwave-system,990,code smells,0.8463668337948065
Quantum Annealing,dwave-system,1080,code errors,0.06616674018526687
Quantum Annealing,dwave-system,1080,code smells,0.876709307454786
Quantum Annealing,dwave-system,1170,code errors,0.07109782331279396
Quantum Annealing,dwave-system,1170,code smells,0.8750501330805411
Quantum Annealing,dwave-system,1260,code errors,0.08104603414739572
Quantum Annealing,dwave-system,1260,code smells,0.9087961962394641
Quantum Annealing,dimod,0,code errors,0.3191489361702128
Quantum Annealing,dimod,0,code smells,13.085106382978724
Quantum Annealing,dimod,90,code errors,0.18568186507117804
Quantum Annealing,dimod,90,code smells,4.5110377553125645
Quantum Annealing,dimod,180,code errors,0.0
Quantum Annealing,dimod,180,code smells,0.11834519033008531
Quantum Annealing,dimod,270,code errors,0.05394066526820498
Quantum Annealing,dimod,270,code smells,0.6400958945160323
Quantum Annealing,dimod,360,code errors,0.04438789098333974
Quantum Annealing,dimod,360,code smells,0.6986654040777676
Quantum Annealing,dimod,450,code errors,0.25141602126921747
Quantum Annealing,dimod,450,code smells,0.6276731013755634
Quantum Annealing,dimod,540,code errors,0.03376287209498621
Quantum Annealing,dimod,540,code smells,0.5697484666028924
Quantum Annealing,dimod,630,code errors,0.031294007197621654
Quantum Annealing,dimod,630,code smells,0.8292911907369739
Quantum Annealing,dimod,720,code errors,0.046146746654360866
Quantum Annealing,dimod,720,code smells,0.8437163513305646
Quantum Annealing,dimod,810,code errors,0.04579803068468056
Quantum Annealing,dimod,810,code smells,0.8533699717578811
Quantum Annealing,dimod,900,code errors,0.04546602677443799
Quantum Annealing,dimod,900,code smells,0.9017428643596868
Quantum Annealing,dimod,990,code errors,0.04328067517853278
Quantum Annealing,dimod,990,code smells,1.1014931832936594
Quantum Annealing,dimod,1080,code errors,0.042843881655678005
Quantum Annealing,dimod,1080,code smells,1.0675267179206436
Quantum Annealing,penaltymodel,0,code errors,0.0
Quantum Annealing,penaltymodel,0,code smells,0.0
Quantum Annealing,penaltymodel,90,code errors,1.864360983517968
Quantum Annealing,penaltymodel,90,code smells,4.604161037557416
Quantum Annealing,penaltymodel,180,code errors,0.4456824512534819
Quantum Annealing,penaltymodel,180,code smells,1.13091922005571
Quantum Annealing,penaltymodel,270,code errors,0.634668782229274
Quantum Annealing,penaltymodel,270,code smells,1.3090043633478778
Quantum Annealing,penaltymodel,360,code errors,0.6337470293108001
Quantum Annealing,penaltymodel,360,code smells,1.3071032479535252
Quantum Annealing,penaltymodel,450,code errors,0.6258148631029987
Quantum Annealing,penaltymodel,450,code smells,1.361147327249022
Quantum Annealing,penaltymodel,540,code errors,0.8858646809603287
Quantum Annealing,penaltymodel,540,code smells,1.4481961740916678
Quantum Annealing,penaltymodel,630,code errors,0.8858646809603287
Quantum Annealing,penaltymodel,630,code smells,1.4481961740916678
Quantum Annealing,penaltymodel,720,code errors,0.8846153846153846
Quantum Annealing,penaltymodel,720,code smells,1.45
Quantum Annealing,penaltymodel,810,code errors,0.8733071763067967
Quantum Annealing,penaltymodel,810,code smells,1.4390583470446778
Quantum Annealing,penaltymodel,900,code errors,0.8733071763067967
Quantum Annealing,penaltymodel,900,code smells,1.4390583470446778
