Category,project,snapshot_id,FileId,total_debt,total_effort,bug_inducing,bug_fixing,inducing_loc,fixing_loc,total_loc,sonar_loc,is_inducing,is_debt,ERROR,CODE_SMELL,MAJOR,CRITICAL,MINOR,BLOCKER,html5,user_experience,bad_practice,suspicious,design,finding,redundant,based_on_misra,python3,wcag2_a,obsolete,clumsy,duplicate,es2015,psr2,accessibility,pitfall,unused,brain_overload,api_design,lock_in,error_handling,cwe,unpredictable,convention,confusing
Experimentation,qutech/qupulse,20,1467,12,60,6,1,129,5,113,744,1,1,0,12,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,956,70,567,39,12,2541,279,2538,24512,1,1,1,69,0,23,3,0,0,0,0,12,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0
Experimentation,qutech/qupulse,20,2493,16,80,7,5,229,68,652,2268,1,1,0,16,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,2496,24,120,3,4,141,31,492,5944,1,1,0,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,3017,78,1201,17,10,1663,568,1012,24870,1,1,3,75,3,0,6,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,41,0,0,0
Experimentation,qutech/qupulse,20,3018,4,64,26,8,2419,855,1234,652,1,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
Experimentation,qutech/qupulse,20,3019,69,165,11,2,1418,539,1028,24913,1,1,0,69,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,60,0
Experimentation,qutech/qupulse,20,3020,114,468,15,3,1678,772,1532,65672,1,1,2,112,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,74,11
Experimentation,qutech/qupulse,20,1994,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,1486,60,500,3,0,42,0,144,4948,1,1,22,38,0,0,0,22,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,6
Experimentation,qutech/qupulse,20,3533,16,144,2,0,82,0,650,6832,1,1,0,16,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0
Experimentation,qutech/qupulse,20,2513,15,212,24,8,1355,112,95,3676,1,1,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,2514,11,61,13,6,856,195,30,1650,1,1,0,11,0,10,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Experimentation,qutech/qupulse,20,489,26,260,26,6,1085,131,2331,6514,1,1,26,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,3252,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,492,32,520,47,15,1431,345,2623,3803,1,1,2,30,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,0,0,0
Experimentation,qutech/qupulse,20,495,62,419,34,14,1148,377,1138,14848,1,1,0,62,0,24,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,1007,196,1964,28,10,1180,193,1438,78346,1,1,142,54,4,2,2,11,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,142,0,0,0
Experimentation,qutech/qupulse,20,3762,0,0,1,0,64,0,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,500,39,675,43,14,1245,131,3027,5243,1,1,0,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,32,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,501,219,2234,32,10,2098,530,2767,122803,1,1,156,63,0,23,0,4,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,156,0,0,0
Experimentation,qutech/qupulse,20,2747,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,3574,20,204,7,7,961,254,1099,10660,1,1,4,16,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,504,18,144,7,2,322,78,1002,1011,1,1,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,12,0
Experimentation,qutech/qupulse,20,505,0,0,1,1,40,5,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,2554,0,0,1,2,47,95,95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,509,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,qutech/qupulse,20,3583,12,148,8,5,825,283,1016,6276,1,1,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1024,0,0,4,1,12,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1,340,1231,56,19,3181,303,7407,82163,1,1,13,327,1,0,38,4,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,15,13,0,0,0,0,0,289,1
Experimentation,BBN-Q/QGL,27,2,758,4213,57,34,1343,282,3152,147924,1,1,8,750,0,33,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,155,0,0,4,8,0,584,0
Experimentation,BBN-Q/QGL,27,3,3121,19104,59,36,2241,359,4618,1323888,1,1,0,3121,41,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,66,0,0,12,56,0,2975,0
Experimentation,BBN-Q/QGL,27,4,612,2337,44,17,933,134,2186,124578,1,1,5,607,19,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,0,0,0,3,0,556,0
Experimentation,BBN-Q/QGL,27,5,2744,8136,15,9,588,158,1068,318356,1,1,0,2744,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,40,0,0,0,0,0,2624,0
Experimentation,BBN-Q/QGL,27,6,0,0,40,12,130,29,250,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1027,0,0,4,0,14,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1028,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1030,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1033,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1034,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1029,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1031,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,14,2676,11184,121,54,2967,974,8639,1292385,1,1,192,2484,4,0,54,0,0,0,0,0,28,0,0,0,8,0,0,12,0,0,0,0,0,120,192,0,0,0,0,0,2122,0
Experimentation,BBN-Q/QGL,27,1032,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1035,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1036,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1037,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1038,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1039,0,0,3,0,11,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1040,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,22,1978,8158,30,18,2519,476,3172,973232,1,1,136,1842,18,0,18,0,0,0,0,18,0,0,18,0,0,0,0,1,0,0,0,0,0,48,90,0,0,0,0,0,1667,0
Experimentation,BBN-Q/QGL,27,1041,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1042,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1043,0,0,3,0,11,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1044,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1045,0,0,3,2,9,8,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1046,0,0,3,2,9,8,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,29,0,0,2,1,42,21,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1047,0,0,3,2,9,8,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1048,0,0,3,2,9,8,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1049,0,0,3,2,11,8,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1050,0,0,3,2,9,8,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1051,0,0,3,2,9,8,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1052,0,0,3,2,9,8,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1053,0,0,3,2,9,8,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1054,0,0,3,2,11,8,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1025,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1055,0,0,3,0,11,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1056,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1057,0,0,3,1,11,2,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1058,0,0,3,1,9,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,555,1208,6496,11,3,424,16,960,108688,1,1,0,1208,0,0,40,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,1024,0
Experimentation,BBN-Q/QGL,27,44,535,1178,37,19,1708,418,2956,93550,1,1,4,531,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,519,0
Experimentation,BBN-Q/QGL,27,45,1198,2909,5,3,667,71,830,299604,1,1,0,1198,18,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,1146,0
Experimentation,BBN-Q/QGL,27,1026,0,0,4,0,12,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,559,160,640,4,0,41,0,91,2912,1,1,0,160,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0
Experimentation,BBN-Q/QGL,27,1063,0,0,3,1,9,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1064,0,0,3,1,9,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1065,0,0,3,1,9,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1066,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1067,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1068,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1069,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1070,0,0,3,0,11,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,56,173,381,1,0,190,0,542,31016,1,1,0,173,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,163,0
Experimentation,BBN-Q/QGL,27,1072,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1073,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1074,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1075,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1076,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,574,120,240,18,6,272,79,546,9540,1,1,0,120,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0
Experimentation,BBN-Q/QGL,27,1078,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1079,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1080,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1081,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1082,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1083,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1084,0,0,3,0,11,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1085,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1086,0,0,3,0,11,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1087,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1088,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1089,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1090,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1091,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1092,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1093,0,0,3,0,9,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1094,0,0,1,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1095,0,0,1,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1096,0,0,2,1,5,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1097,0,0,1,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1098,0,0,1,1,3,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2131,2,20,5,5,216,104,254,82,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Experimentation,BBN-Q/QGL,27,2544,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2547,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2560,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,88,376,752,10,7,153,48,378,19100,1,1,0,376,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0
Experimentation,BBN-Q/QGL,27,1113,0,0,3,0,10,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1114,0,0,2,0,7,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,1115,0,0,2,0,7,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2561,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2562,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2646,0,0,2,1,225,197,562,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2143,0,0,1,0,1151,0,2302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2563,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2564,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2548,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2565,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Experimentation,BBN-Q/QGL,27,2566,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
